Gene	P1_1	P1_2	P1_3	P1_4	P1_5	P1_6	P2_1	P2_2	P2_3	P2_4	P2_5	P2_6	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_4_P1	HYB_5_P1	HYB_6_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	HYB_4_P2	HYB_5_P2	HYB_6_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
CG33145	392.158432006531	367.40760533743	457.519638021228	461.244810995876	462.202197420935	466.398429559915	331.332127934856	311.896824530445	365.783518071661	260.512493202252	325.582283233255	342.247731626334	337.182126818413	324.899550528411	458.915788952727	344.105916929447	519.372387981278	372.531576868358	320.470143241127	346.229816965607	279.881948979569	306.047329805977	317.590830003176	290.764086481547	0	0	0.29681173804345	6.1138190678603e-11	0.236230856211403	6.29385889059712e-11	0.0605651915379885	0.161443245533601	1.67655476103736e-09	1.73510012507653e-09	0.232837211257139	P1	Ambig	1.25644779350007	Cis	NA	0.060580881832047	79.5894588834696
CG33156	370.816476523182	386.891341984112	400.329683268574	342.496146918347	446.755851491701	414.885767190611	562.044990024464	645.386506143768	558.858559904587	614.375296468645	482.54051749554	533.734980218939	442.551541449167	437.553163525699	350.935603316791	408.978343891556	466.828877913133	369.320097757424	537.126014728086	498.570936430474	432.337969968439	485.264234647315	430.598610004306	593.3960948603	0	0	-0.363253501147803	0	-0.184267293971912	0	-0.17897157787467	2.72572701898177e-06	0	0	1.19980662531965e-05	P2	P2	1.97134007515829	Cis_+_Trans,opposing	Opposing	-0.178986207175891	50.7269147825601
CG33158	709.620019821341	701.414519280549	686.279457031841	564.993643821507	613.101115344994	696.117059044649	774.463440142209	770.145235955946	780.446793569379	778.281073441728	666.011967004834	725.222228811543	535.27662632423	574.696692391963	629.884416209626	513.33833509147	634.563929284519	590.912156411879	568.721662653267	510.688980024271	527.907415961463	529.379165069798	617.645970006177	498.452719682652	0	0	-0.123701218923867	1.09072986198555e-08	0.0671134620918384	0.00598612306840216	-0.19084252648067	3.32183880402681e-09	2.55064104816235e-07	0.0856817845927791	2.0773782626451e-08	P2	Ambig	1.84316551505857	Trans	NA	-0.190814681015705	26.0202168259922
CG33162	208.084065962649	257.463662831154	200.164841634287	154.998256269617	184.167970694717	228.326395366645	210.385737676427	146.351586895055	193.075041832926	197.555307345041	251.345280541633	182.913192685473	214.953605846738	130.612884634537	175.467801658396	169.232418162023	111.14973283646	144.516559992036	221.169535476271	133.298479531759	145.629631989369	173.702538538527	173.408490001734	178.01882845809	0	0	0.0426879313242638	0.295861463333725	-0.0804536583982724	0.0737969540821277	0.123197993491172	0.0427790994923197	1	0.875732084691092	0.0740436373892813	Ambig	Ambig	0.530590307192052	Conserved/Ambiguous	NA	0.123141589722536	39.5164715978701
CG33172	217.421171486614	193.445670992056	233.805991488789	238.747314092716	238.824271675085	215.796288303841	217.50023122104	200.333729602248	228.105534654933	220.350150500238	199.379378657498	169.337604165848	229.705323895044	215.511259646986	139.474406446417	200.258361491727	189.964997938678	179.842830212311	164.748735609875	185.2329520766	220.719910983887	272.961131989115	229.912380002299	183.952789406693	0	0	0.0800896622359921	0.0426107948372726	-0.0852107949703605	0.0362142994296122	0.165362998815959	0.00358346007843199	0.509501184322237	0.459030913485926	0.00821695729612545	Ambig	Ambig	0.939900422990424	Conserved/Ambiguous	NA	0.165300457206353	34.0147575128689
CG33180	682.942575467155	551.111408006146	613.950984844662	636.242842268024	548.939370715867	588.915031951773	657.582474766416	606.999204663097	743.786975499836	638.255608345518	596.017078752733	570.174717824248	518.417519983309	457.145096220879	447.667852948984	414.619424496957	503.205154114157	372.531576868358	469.421054888411	479.528296497366	496.050933963788	499.050150404341	522.173880005222	445.047071145225	0	0	-0.0512928921667656	0.0269545303485479	-0.0703007173592952	0.00833228233518413	0.0189931358500076	0.593529063973296	0.332816035669731	0.116372073190051	0.677076348335137	Ambig	Ambig	0.729621177329048	Conserved/Ambiguous	NA	0.0190078251925296	78.7166774315015
CG3319	669.603853290062	695.847737381497	699.735916973642	649.992687582265	807.962710144566	747.629721413953	867.968212442843	813.3309501217	635.436846538743	714.238418862841	701.009411130884	715.219163586556	611.142604858373	581.22733662369	607.388544202139	637.442108410287	731.567332487248	706.525404405507	731.213566268486	650.912055895342	659.884269951829	689.2957878513	650.768940006508	712.07531383236	0	0	-0.0404583299085546	0.0587632690792057	-0.054924330095211	0.0141951907382967	0.0144552101865893	0.643511050324494	0.685815901692973	0.192321956464777	0.72045776438245	Ambig	P2	0.736619451496638	Conserved/Ambiguous	NA	0.0144660001866564	79.1527146103864
CG33193	346.806776604415	484.310025217522	430.606718137626	407.495415676574	382.594106862574	366.157573057485	308.972291080356	321.493649900613	285.131918318667	319.127804172759	328.763869062896	338.675208331696	434.121988278706	414.695908714655	521.90423057369	566.928600842777	476.933399080084	500.990741305723	370.120447123555	335.842922456639	373.175931972758	286.747047746141	311.745600003117	356.03765691618	0	0	0.239891669913711	6.29098796328072e-11	0.360183425718531	5.94760256931035e-11	-0.120277354897465	0.00426507991289471	1.67655476103736e-09	1.73510012507653e-09	0.00960129861669905	P1	P1	0.666026398730453	Cis_+_Trans,same	Reinforcing	-0.12029175580482	74.9640022147588
CG33197	173.403388302207	183.703802668715	185.026324199761	159.99820002025	180.603429326432	185.167137705877	207.33666901445	189.537301060809	244.398787130286	108.546872167605	117.718675696714	145.758950421236	134.872850727365	114.28627405522	125.976883241925	84.6162090810116	169.755955604776	109.19028977176	121.868927711414	166.190312143491	81.9166679940201	60.6580293309144	105.214140001052	124.613179920663	0	0	0.0524651811046798	0.232826107548137	0.111894463103455	0.0367640176321048	-0.0594013164638137	0.389335454034305	1	0.465268274264409	0.481662180273306	P2	Ambig	0.4688809405714	Conserved/Ambiguous	NA	-0.0594292819987752	65.3117073974111
CG33198	261.43895467102	285.297572326414	265.765083850566	289.996737536703	283.975129006693	251.994375374163	220.549299883017	201.533332773519	236.25216089261	231.204837716999	234.376822783548	206.491846430085	183.342781457512	275.919718790459	215.960371271872	214.361063005229	220.278561439531	228.015016876323	185.060223561777	238.898573706269	150.180557989037	173.702538538527	204.583050002046	178.01882845809	0	0	0.208229913589105	1.3005527946195e-08	0.168426354452167	2.9799374123477e-05	0.039839070214586	0.468490677643534	3.02456492953519e-07	0.000559544714359521	0.557215691383021	P1	Ambig	1.23632619293106	Cis	NA	0.039803559136938	80.8848025478792
CG3320	618.91670901711	706.981301179601	588.720122453785	757.49147822087	641.617446291273	682.194717863756	664.696968311029	542.220633414467	619.143594063391	503.657486857687	540.869591038958	464.428028302959	564.780062420841	486.53299526365	526.403404975187	552.825899329275	517.351483747888	584.48919819001	609.344638557072	505.495532769787	546.111119960134	413.57747271078	444.237480004442	456.914993042431	0	0	0.180774570962263	6.66025365006666e-11	0.0827332148794469	0.00114226749529614	0.0980290680151401	0.00464233840494757	1.67655476103736e-09	0.0180519814275397	0.0104030583347234	Ambig	P2	2.18503017470885	Conserved/Ambiguous	NA	0.0980413560828161	45.7659583640874
CG33204	109.377521852162	91.8519013343576	142.974886881634	114.998706264555	98.6189778558808	77.9651106130007	89.4393474179978	113.96230127074	115.682092575002	81.4101541257038	118.779204306595	118.607773381986	136.98023901998	114.28627405522	80.9851392269518	95.8983702918131	135.400583637143	93.1328942170896	121.868927711414	95.213199665542	106.946760992193	99.2585934505871	93.5236800009352	89.009414229045	0	0	-0.00326474536125843	0.951228203167857	0.0805496450481245	0.153566483543135	-0.0838657950192682	0.289967142495882	1	1	0.380196279921462	Ambig	Ambig	0.0405308472719886	Conserved/Ambiguous	NA	-0.0838143904093829	49.0068553159543
CG33206	234.761510316835	207.362625739686	252.308623908765	221.247510965502	199.614316623952	215.796288303841	222.582012324336	184.738888375725	224.032221536095	235.546712603703	232.255765563788	170.766613483703	210.738829261508	202.449971183532	150.72234245016	231.284304821432	163.693242904605	202.32318398885	182.803391567122	197.350995670396	261.678244980897	148.887890175881	226.01556000226	189.886750355296	0	0	0.0470095167192818	0.232036704767771	-0.0383213343810529	0.349891385308304	0.0853736009866154	0.133798386535041	1	1	0.199810703568739	P1	Ambig	1.22671920168115	Conserved/Ambiguous	NA	0.0853308511003347	30.991230953068
CG33213	169.40177164908	141.952938425825	127.836369447108	173.74804533449	167.533444309388	140.615645927019	137.208089788974	127.15793615472	100.203502723417	157.392964643027	129.384490405398	110.748222133782	139.087627312595	173.062072140762	161.970278453904	251.028086940334	185.923189471897	195.900225766981	106.071103748824	117.718137768306	136.527779990033	93.7442271477767	89.6268600008963	77.141492331839	0	0	0.189423210403014	0.000106234052153666	0.578257673284641	4.20212781953481e-11	-0.388860780534559	2.28270837787647e-08	0.00176238917474057	1.73510012507653e-09	1.3344370319681e-07	P1	P1	0.327575783520598	Cis_+_Trans,same	Reinforcing	-0.388834462881627	59.7934417683264
CG33214	114.713010722999	144.736329375351	161.47751930161	122.498621890504	130.699850170444	150.361284753644	180.911407277314	163.146031292848	179.225777228876	167.162183138112	148.474005383243	182.913192685473	181.235393164897	182.858038488352	229.457894476364	124.103773318817	141.463296337313	141.305080881101	99.3006077648562	186.964101161428	150.180557989037	132.34479126745	179.253720001793	148.349023715075	0	0	-0.214533281117588	4.16017120552503e-06	0.109743695266669	0.0170888280785969	-0.324399530315011	7.14890059150264e-07	8.08714138383742e-05	0.227992259724035	3.45530195255961e-06	P2	Ambig	1.95485745760873	Trans	NA	-0.324276976384257	25.2853613744309
CG33230	349.474521039833	264.422140204969	205.211014112462	249.99718753164	332.690527706586	309.075974215824	350.642896127378	383.873014806702	388.594071537154	386.426864916674	352.095498480263	400.122608999472	236.027488772889	238.36851445803	211.461196870374	321.541594507844	266.759358807505	237.649454209125	347.552127176997	373.928202322856	341.319449975084	438.392121073427	323.436060003234	385.707461659195	0	0	-0.279108633614763	0	-0.379797842157506	0	0.100663274148184	0.029800849160178	0	0	0.0541800318474533	P2	P2	0.734887360152546	Cis	NA	0.100689208542743	79.0443450253235
CG33232	977.728335580908	862.851194353056	830.9364014062	958.73921418384	900.640785719972	754.5908920044	629.124500587962	620.194839547078	683.501941341032	657.794045335687	759.338484674301	644.483202352721	640.646040954984	798.371257328607	845.844787481497	848.982631112816	881.114245758122	626.238426632154	715.415742305895	789.403982681585	810.064827940865	882.298608449663	859.248810008592	539.990446322873	0	0	0.280032446152038	6.46829838716912e-11	0.00968997369435382	0.64396281730829	0.270344308531715	6.92607805907377e-11	1.67655476103736e-09	1	4.75641024070134e-10	P1	Ambig	28.8991957032049	Trans	NA	0.270342472457684	3.46030391388748
CG33248	74.6968441917201	52.8844280409938	105.969622041681	104.998818763289	74.8553687339818	94.6719200300723	88.4229911973388	50.3833331933796	77.3929492579238	58.6153109705067	72.115945471861	85.0260544123878	77.9733668267579	96.327002417971	94.4826624314438	64.8724269621089	82.8570735689977	105.978810660826	85.7596157969212	115.986988683478	75.0902789945184	85.4726776935612	120.801420001208	68.2405509089345	0	0	0.162220390203904	0.01310231489248	-0.0536960353161379	0.377699476928396	0.216067531704723	0.01581292961487	0.169541109221657	1	0.0311001634313733	Ambig	Ambig	3.02108692473893	Conserved/Ambiguous	NA	0.215916425520042	19.9160065338242
CG33249	265.440571324148	263.030444730206	269.129198836016	237.497328155058	257.835158972604	213.011820067663	252.056342723448	251.916665966898	212.626944803349	280.050930192421	287.403253277564	272.226275051427	278.17525462519	354.287449571182	310.443033703315	279.233489967338	307.177443475309	423.915242643304	225.683199465582	304.682238929734	218.444447984054	231.603384718037	249.396480002494	249.226359841326	0	0	-0.0328476625023259	0.362150425148534	0.278044707844768	6.03473707572116e-11	-0.310959445795897	0	1	1.73510012507653e-09	0	P1	P1	0.118138060446972	Compensatory	Opposing	-0.310892370347094	47.2112757271818
CG33251	224.09053257516	228.238057861131	220.349531546988	361.24593598322	297.045114023737	258.955545964609	290.677879108493	332.290078442051	215.070932674651	341.922647327956	290.584839107205	312.238535951374	343.504291696258	303.674956775298	341.937254513797	217.18160330793	216.23675297275	279.398682651269	403.972927043392	354.885562389747	348.145838974585	325.347611865813	346.816980003468	344.169735018974	0	0	-0.114458608769858	0.000889558184183903	-0.221197609660515	0	0.106721384610797	0.0246279928451829	0.0132956610553761	0	0.0457885624362357	Ambig	P2	0.517449573462952	Conserved/Ambiguous	NA	0.106739000890657	67.4513313072127
CG33275	457.518170674286	496.835284490389	516.391650266606	512.494234439863	433.685866474657	473.359600150361	596.601101526872	518.228569989048	531.974693320255	529.708736177913	452.845716418892	422.986758085156	423.585046815631	333.062855818069	330.689318510053	434.363206615859	371.846378943795	375.743055979292	408.486591032704	365.272456898716	309.462967977409	366.705359136891	422.804970004228	359.004637390481	0	0	-0.0545264063123547	0.0354436140019052	0.0166671578880443	0.578351763783846	-0.0712147051830569	0.0712455807082897	0.428450832666955	1	0.115730053671126	P2	Ambig	3.27148795725201	Conserved/Ambiguous	NA	-0.071193564200399	18.9699759936717
CG33291	45.3516554021158	94.6352922838836	70.6464146944543	37.499578129746	57.0326618925576	58.4738329597505	71.1449354461346	64.778571248631	63.5436846538743	82.4956228473798	99.689689328749	77.1665031641839	59.0068721932222	58.7757980855416	53.9900928179679	95.8983702918131	84.8779778023879	83.4984568842872	63.191295850363	110.793541428994	50.0601859963456	99.2585934505871	46.7618400004676	89.009414229045	0	0	-0.232404557012359	0.000876100348660813	-0.0513836191617866	0.440682108488894	-0.181033522438934	0.0613079439698896	0.0131099752138147	1	0.101824198912371	Ambig	Ambig	4.52293086402905	Conserved/Ambiguous	NA	-0.181020937850572	22.1095574985021
CG33298	296.119632331462	329.83182751883	296.042118719618	261.247060970564	148.522557011869	275.662355381681	380.117226526491	298.701189646465	373.930144309337	343.008116049632	240.73999444283	246.504107330032	467.840200960548	337.960838991864	220.459545673369	135.385934529619	236.445795306652	122.036206215497	392.688767070113	330.649475202155	343.594912974918	432.877754770616	411.114510004111	453.948012568129	0	0	-0.158197846658474	3.02093909909651e-06	-0.441955778315067	0	0.283751146778939	6.82924411992277e-11	5.9454883239721e-05	0	4.75641024070134e-10	Ambig	Ambig	0.357949492733402	Conserved/Ambiguous	NA	0.283757931656593	60.8994665861178
CG33330	96.0387996750687	108.552247031514	109.333737027132	109.998762513922	111.688962872925	83.5340470853579	75.2103603287709	97.1678568729464	83.0955876242972	84.666560290732	71.0554168619807	95.0291196373746	92.7250848750635	83.2657139545173	49.4909184164706	87.4367493837119	125.296062470192	64.2295822186825	69.9617918343305	70.9771124779495	72.8148159946845	57.9008461795092	77.9364000007794	65.273570434633	0	0	0.201282176041756	0.000759829283042235	0.191435620392037	0.00383997683600176	0.00992098631684541	0.913857081552948	0.011430824185189	0.0564615461181842	0.940239738168216	P1	Ambig	1.05143533700549	Conserved/Ambiguous	NA	0.00984655564971901	95.1080836647571
CG33332	381.487454264856	335.398609417882	245.580393937865	298.74663910031	314.867820865162	317.42937892436	308.972291080356	259.114284994524	297.351857675181	362.546553039801	244.982108882351	264.366723803223	354.041233159333	352.65478851325	292.446336097326	315.900513902443	408.222655144818	436.761159087041	306.929151273192	287.370748081454	200.240743985382	226.089018415226	226.01556000226	225.490516046914	0	0	0.0860468272149349	0.00963134112165676	0.383361001561097	5.66921754509383e-11	-0.297313550554391	0	0.127357954568459	1.73510012507653e-09	0	Ambig	P1	0.224453783417042	Compensatory	Opposing	-0.297314174346162	56.3206967332285
CG3337	129.385605117801	105.768856081988	87.4669896217053	109.998762513922	161.592542028913	108.594261210965	141.27351467161	111.563094928198	122.199393565143	117.230621941013	80.6001743509035	105.746689521289	80.080755119373	91.4290192441759	89.9834880299465	78.9751284756108	88.9197862691683	173.419871990443	108.327935743479	86.5574542414018	95.5694459930234	146.130707024476	89.6268600008963	112.745258023457	0	0	0.0349782063427219	0.517801187615374	-0.0581898303710207	0.304169932087596	0.093240970700542	0.2345387722976	1	1	0.317077554139077	P2	Ambig	0.601105143625603	Conserved/Ambiguous	NA	0.0931680367137426	38.4451971290222
CG3338	224.09053257516	214.321103113501	195.118669156112	204.997693775945	127.13530880216	180.990435351609	270.350754695312	255.515475480711	253.36007599173	286.563742522477	279.979553008402	266.510237780005	341.396903403643	305.30761783323	224.958720074866	169.232418162023	145.505104804094	83.4984568842872	270.819839358699	308.14453709939	332.217597975748	441.149304224832	450.082710004501	498.452719682652	0	0	-0.340757333595375	0	-0.594309009540186	0	0.253548762689876	1.15120611283047e-06	0	0	5.43104893421456e-06	P2	Ambig	0.57336726875303	Conserved/Ambiguous	NA	0.253551675944811	70.0951252622625
CG3342	332.134182209613	377.149473660771	464.247867992128	413.745345364865	433.685866474657	328.567251869074	361.822814554628	397.068649690682	392.667384655992	378.828583864942	376.48765650751	397.979095022689	427.799823400861	409.79792554086	382.429824127273	490.774012669867	379.929995877355	449.607075530777	372.377279118211	337.574071541467	459.643525966446	457.692403133263	395.527230003955	359.004637390481	0	0	0.0191694845584907	0.515355314109943	0.0644098688933256	0.0241546523933132	-0.0452277201255886	0.26783235957163	1	0.314967653390847	0.355906612584403	Ambig	Ambig	0.297617195747422	Conserved/Ambiguous	NA	-0.0452403843348349	58.7411948418408
CG3346	832.336263850596	782.132856816803	881.398126187953	789.991112599983	891.135342071212	746.237487295864	725.678341550573	844.520632574744	775.558817826773	716.409356306193	833.575487365923	794.529180727523	653.290370710675	777.146663575495	764.859648254545	795.392365361509	792.194459488954	764.332028402321	762.809214193668	879.423735092642	791.861123942194	788.554381301887	697.530780006975	771.41492331839	0	0	0.0484582905647272	0.0178072036738612	-0.0312422935181223	0.132930742566645	0.0797155268167385	0.00631876369255812	0.225923634266155	1	0.013713061630658	Ambig	P2	1.55104779796716	Conserved/Ambiguous	NA	0.0797005840828495	28.1607023305195
CG33464	393.49230422424	425.858815277476	423.878488166726	383.745682861068	316.056001321257	406.532362482075	315.070428404311	346.685316497303	323.421061635745	418.990926566955	459.208888078174	400.122608999472	349.826456574103	414.695908714655	355.434777718289	380.772940864552	385.992708577526	353.262702202754	374.634111112866	399.895438595276	334.493060975582	306.047329805977	405.269280004053	415.37726640221	0	0	0.0373000072875036	0.206632616436382	0.00190255324150846	0.951622810430164	0.035391427231899	0.400945366296766	1	1	0.49354822867492	P1	Ambig	19.6052370434217	Conserved/Ambiguous	NA	0.0353974540459951	5.10067793511092
CG33466	89.3694385865223	146.128024850114	131.200484432558	167.498115646199	111.688962872925	144.792348281287	175.829626174018	167.944443977932	204.480318565672	181.2732765199	136.80819067456	157.191024964078	147.517180483056	106.122968765561	96.7322496321925	107.180531502615	113.170637069851	83.4984568842872	194.087551540401	102.137796004854	136.527779990033	79.9583113907508	171.460080001715	91.9763947033465	0	0	-0.258061266150847	3.80781786102347e-08	-0.170814425722016	0.00124556044812763	-0.0872998785937614	0.218627416595389	8.59523655741395e-07	0.0196110278511979	0.299536775492895	P2	Ambig	1.51076974359775	Cis	NA	-0.087246840428831	66.1914235599263
CG33473	133.387221770929	119.685810829618	99.241392070781	117.498678139871	106.936241048545	125.301070628037	91.472059859316	107.964285414385	119.75540569384	106.375934724253	153.776648432645	125.752819971263	126.443297556905	143.674173097991	134.97523204492	84.6162090810116	113.170637069851	218.38057954352	139.923583668661	135.029628616587	113.773149991695	71.6867619365352	111.059370001111	148.349023715075	0	0	-0.0043006752567625	0.93340479174894	0.131764804592754	0.00982279211443427	-0.136128119995468	0.0646826252266897	1	0.13606464302695	0.10682926042465	Ambig	Ambig	0.0326390288366807	Conserved/Ambiguous	NA	-0.136065479849517	49.1971267801701
CG33488	104.042032981324	77.9349465867277	80.7387596508049	84.9990437607577	77.2317296461717	93.279685911983	80.2921414320662	143.952380552513	83.9102502480648	97.6921849508445	78.4791171311428	118.607773381986	54.7920956079921	71.8370865489953	67.4876160224599	90.2572896864123	50.5226058347547	64.2295822186825	94.7869437755445	88.2886033262299	113.773149991695	126.830424964639	97.4205000009742	94.943375177648	0	0	-0.151311922746652	0.0112733986727629	-0.433959599668821	0	0.282672511378649	0.00127742699309769	0.147684636957459	0	0.00331749696714922	Ambig	P2	0.348677441084669	Compensatory	Opposing	0.282647676922169	60.55752067342
CG3350	133.387221770929	102.985465132462	142.974886881634	99.9988750126561	127.13530880216	82.1418129672686	119.93003403777	141.553174209971	101.832827970952	123.74343427107	137.86871928444	135.755885196249	84.2955317046032	135.510867808332	150.72234245016	76.1545881729104	82.8570735689977	89.9214151061555	115.098431727447	84.8263051565738	113.773149991695	107.530142904803	83.7816300008378	127.580160394964	0	0	-0.09946530517938	0.0580772972341246	-0.020933757441531	0.709068993807245	-0.078513074415866	0.307922091443404	0.678744465815199	1	0.399138276288163	Ambig	Ambig	4.75143105375093	Conserved/Ambiguous	NA	-0.078531547737849	21.0462908687388
CG33505	550.889225913936	526.060889460412	624.043329801013	531.244023504736	556.068453452437	616.759714313559	712.465710682006	652.584125171393	575.151812379939	603.520609251884	625.711879829382	617.332025313471	497.343637057159	532.247504885738	517.405056172192	547.184818723875	480.975207546865	667.987655074298	627.399294514319	692.459633931215	630.303250953988	683.781421548489	572.832540005728	575.594212014491	0	0	-0.106224149900776	6.74554248414339e-06	-0.153786813629374	0	0.0475479450150557	0.158513188801469	0.000128662896557923	0	0.229956847707085	Ambig	P2	0.690723394248717	Cis	NA	0.047562663728598	76.378054538459
CG3351	169.40177164908	129.427679152958	193.436611663387	166.248129708541	172.286166133768	137.83117769084	126.028171361724	165.54523763539	163.747187377291	136.769058931182	159.079291482046	162.192557576572	231.812712187659	189.388682720079	166.469452855401	186.155659978225	157.630530204435	138.093601770167	85.7596157969212	112.524690513822	207.067132984884	146.130707024476	116.904600001169	121.646199446361	0	0	0.0587036328882761	0.204209796628084	0.302865024688683	5.52840550691623e-11	-0.244167553192173	0.000200941231047302	1	1.73510012507653e-09	0.00062304419437937	Ambig	Ambig	0.193827705753142	Compensatory	Opposing	-0.244161391800407	55.3657036587964
CG33520	354.810009910671	306.173004447859	311.180636154144	377.495753172777	362.39503910896	277.05458949977	293.72694777047	333.489681613322	331.567687873421	262.683430645604	290.584839107205	293.661414819255	301.356525843956	257.960447153211	371.181888123529	262.310248151136	383.971804344136	250.495370652862	315.956479251815	256.210064554549	268.504633980399	289.504230897546	278.622630002786	225.490516046914	0	0	0.0966936697127317	0.00295501361564755	0.111571581343611	0.00105278005893552	-0.0148554133283537	0.750219424197647	0.0417075402309195	0.0167316351681467	0.809908414881985	Ambig	Ambig	0.86665142277531	Cis	NA	-0.0148779116308793	88.2341073254594
CG33522	124.050116246964	139.169547476299	100.923449563506	144.998368768351	129.51166971435	122.516602391858	133.142664906338	147.551190066326	114.867429951234	128.085309157774	119.839732916475	98.6016429320127	160.161510238746	114.28627405522	159.720691253155	95.8983702918131	133.379679403752	160.573955546706	76.7322878182979	107.331243259338	127.425927990698	102.015776601992	116.904600001169	71.207531383236	0	0	0.0253460000659614	0.625424998837013	0.314501211831092	1.921965335803e-09	-0.289191815913894	9.79419006785776e-05	1	4.81898770638516e-08	0.00032083293710657	P2	P1	0.0805911046205249	Compensatory	Opposing	-0.289155211765131	52.0993730104755
CG33523	125.383988464673	119.685810829618	168.20574927251	132.498509391769	135.452571994824	154.537987107912	150.420720657542	143.952380552513	159.673874258453	162.820308251408	156.958234262286	160.049043599789	126.443297556905	91.4290192441759	107.980185635936	118.462692713416	105.08702013629	173.419871990443	108.327935743479	124.642734107619	150.180557989037	154.402256478691	109.110960001091	160.216945612281	0	0	-0.110942039052597	0.0195796488090434	-0.109956549114064	0.0314235872441073	-0.00102602757438936	0.985914950137331	0.247050868214567	0.40209873745863	0.991613880484946	Ambig	Ambig	1.00896253971658	Conserved/Ambiguous	NA	-0.000985489938533007	99.1117073861733
CG33525	286.782526807497	292.256049700229	366.688533414072	349.996062544296	383.782287318669	277.05458949977	291.694235329152	242.319840596731	263.136027476941	320.213272894435	312.855939914691	318.669077881722	286.604807795651	310.205601007025	236.20665607861	287.695110875439	311.219251942089	456.030033752645	268.563007364043	342.767518795951	302.636578977908	270.203948837709	284.467860002845	231.424476995517	0	0	0.112168085693497	0.000655107514495206	0.104779310578573	0.00173549606020118	0.00738285597168729	0.877313575282893	0.00994987598708335	0.0267761105300077	0.912801109984804	Ambig	Ambig	1.07051750077496	Cis	NA	0.007388775114924	93.4127652538227
CG3353	168.06789943137	143.344633900588	169.887806765235	166.248129708541	197.237955711762	190.736074178234	170.747845070723	122.359523469636	129.531357179051	172.589526746492	139.989776504201	181.484183367618	141.19501560521	212.245937531123	215.960371271872	208.719982399829	208.153136039189	269.764245318466	164.748735609875	135.029628616587	143.354168989535	184.731271144148	134.440290001344	121.646199446361	0	0	0.121827807944376	0.00720247335617297	0.351252508124218	5.40581554523742e-11	-0.22941859054669	0.000272923642558709	0.0963460401002568	1.73510012507653e-09	0.000822944072057759	Ambig	Ambig	0.346838257739337	Compensatory	Opposing	-0.229424700179842	60.4901489331904
CG33554	274.777676848113	306.173004447859	255.672738894215	241.247285968033	219.813384377566	222.757458894288	632.173569249939	602.200791978014	671.282001984518	594.836859478476	559.959106016803	564.458680552827	459.410647790087	364.083415918772	211.461196870374	361.029158745649	440.557122879061	282.610161762203	1002.03340562718	900.197524110579	880.604180935716	1080.81579535084	1081.36755001081	973.169595570891	0	0	-0.868793713192194	0	-1.02700953300108	0	0.158267541345407	7.04114982561973e-05	0	0	0.000237249013352952	P2	P2	0.845945130278825	Cis_+_Trans,same	Reinforcing	0.158215819808886	86.6509926206199
CG33555	510.873059382657	524.669193985649	450.791408050327	586.243404761696	510.917596120828	419.062469544879	439.065887324717	465.446030453126	400.814010893669	403.794364463491	440.119373100328	429.417300015505	560.565285835611	452.247113047084	546.649689781925	442.82482752396	604.250365783666	597.335114633747	440.082238957885	339.305220626295	345.870375974751	380.491274893917	387.733590003877	326.367852173165	0	0	0.152158875410662	1.18855759415249e-08	0.366879712935048	5.97904649645974e-11	-0.214708360484795	2.14039248547238e-08	2.76919002989487e-07	1.73510012507653e-09	1.25620654206891e-07	P1	P1	0.414737773842513	Cis_+_Trans,same	Reinforcing	-0.214720837524386	63.0810463719871
CG3356	252.101849147055	189.270584567767	205.211014112462	186.247904711072	197.237955711762	162.891391816448	242.909136737517	202.732935944789	219.14424579349	224.692025386942	201.500435877259	229.355995515769	153.839345360901	199.184649067669	116.97853443893	194.617280886327	143.484200570703	176.631351101377	189.573887551089	159.265715804179	204.79166998505	204.031553203985	175.356900001754	154.282984663678	0	0	-0.101407079488225	0.0109599071662123	-0.0990370581097701	0.0241192509461565	-0.0024035211156353	0.965365656333786	0.14380075853018	0.31466789793336	0.979285643372342	Ambig	Ambig	1.02393065205782	Conserved/Ambiguous	NA	-0.00237002137845489	97.6628639830515
CG3359	1024.41386320073	784.916247766329	872.987838724328	922.489621991753	887.570800702927	998.231862670027	828.330319837139	760.548410585778	794.296058173429	862.94763373246	674.496195883876	832.397927650687	847.170093631262	904.494226094169	868.340659488984	902.572896864123	871.009724591171	796.446819511662	701.874750337961	654.374354064998	650.782417952493	744.439450879404	582.574590005826	608.230997231807	0	0	0.144237073367141	6.8262523883104e-11	0.274961962712471	6.47544012325308e-11	-0.130712104380586	6.37868754038706e-06	1.67655476103736e-09	1.73510012507653e-09	2.62787712318453e-05	P1	P1	0.524571005910263	Cis_+_Trans,same	Reinforcing	-0.13072488934533	67.776897702688
