gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5
CG8306	252.744648921886	206.621832378038	292.807695675202	282.095471537989	321.977436811928	287.299872311168	201.12782427462	237.290786376273	273.914613344622	236.829017343778	221.974436804394	257.052048683044
CG8314	593.949924966432	594.037768086861	681.782624733925	455.145634750369	428.668185104638	486.199783911207	477.678582652222	657.942634952394	634.983876389805	418.397930640675	467.178756530178	562.02905559513
CG8315	243.266724587315	278.144774355052	310.031677773743	369.805828234675	297.209941672549	282.388763382772	231.296997915813	291.220510552699	298.815941830497	278.93195376045	366.515930537488	287.549749374253
CG8318	306.452886817787	272.184529190301	277.019045418205	320.024274433853	365.796851289291	227.138787938316	263.980269360439	269.648620882129	281.385011890384	239.46045086982	240.042123521031	200.413461685085
CG8320	764.552562988706	709.269174605382	823.880477046891	777.540459365214	745.88264208207	820.155191042137	764.285732243556	703.782900502355	709.68786184743	699.961317927167	702.058683846456	731.944816589006
CG8321	186.399178579891	139.072387177526	139.227188629875	168.309062850397	190.519193379839	208.722129456831	170.958650633427	188.75403461749	159.368502309598	278.93195376045	206.487848190134	156.845317840501
CG8339	211.67364347208	135.098890401025	163.627829936142	338.988675881785	403.900689965259	341.322070523524	115.648498957906	172.575117364562	184.269830795473	447.343699427137	237.461025418654	278.836120605336
CG8346	290.656346260169	238.409806590044	315.773005139923	220.46116683221	299.115133606347	275.022099990178	281.578953984468	253.469703629201	273.914613344622	305.24628902087	247.785417828161	222.197533607377
CG8354	154.806097464655	150.992877507028	140.66252047142	194.385114841304	194.329577247436	248.011000884	140.789476992234	177.968089782205	189.250096492648	136.834543354183	154.865886142601	217.840719222919
CG8357	374.378011215544	437.084645415081	456.435525611344	232.313917737168	240.054183658597	224.683233474118	326.832714446257	388.294014070265	475.615374080207	155.254578036477	183.257965268744	185.164611339481
CG8365	88.4606271226601	87.4169290830163	100.473228908157	97.1925574206518	102.880364425113	155.927708476574	105.592107744175	113.252420770494	131.977040975136	110.520208093763	103.243924095067	69.7090301513339
CG8368	271.700497591028	321.85323889656	295.678359358292	694.571203030511	592.5146914113	628.621942834692	241.353389129544	436.830765829048	378.500192985296	721.012786135503	743.356253484482	666.592600822131
CG8370	456.520022115157	464.899122850587	462.176852977524	513.224114184661	468.677215714404	486.199783911207	402.25564854924	350.543207146767	507.987101111844	423.660797692759	387.164715356501	509.747282981629
CG8378	714.003633204328	655.626968122622	709.053929723282	737.241106288358	663.959388928739	744.033002651999	683.834602533708	555.476159017185	687.276666210142	852.584462437602	851.762373784303	779.869774818049
CG8395	311.191848985072	224.502567872292	322.949664347649	338.988675881785	348.650123885106	313.083194185247	286.607149591333	353.239693355588	268.934347647447	310.509156072954	314.893968489954	281.014527797565
CG8396	224.310875918174	158.93987106003	83.2492468096162	414.846281673514	337.218972282315	283.616540614871	186.043237454023	102.466475935209	84.664516851974	289.457687864618	407.813500175515	296.263378143169
CG8405	448.621751836348	399.336426038324	470.788844026795	431.440132940454	473.4401955489	471.466457126019	326.832714446257	401.776445114371	358.579130196596	407.872196536507	371.678126742241	394.291701793483
CG8414	726.640865650422	607.945006804613	683.21795657547	750.279132283812	711.589187273699	691.238581671741	673.778211319977	558.172645226006	692.256931907317	647.332647406328	526.544012884842	631.738085746464
CG8416	401.232130163494	409.270167979576	421.987561414261	450.404534388386	364.844255322392	341.322070523524	346.945496873719	428.741307202584	343.638333105071	342.086358385458	263.272006442421	344.188336372211
CG8418	290.656346260169	238.409806590044	338.738314604645	283.280746628485	332.455992447819	213.633238385227	206.156019881485	221.111869123345	204.190893584173	294.720554916702	216.812240599641	226.554347991835
CG8430	742.43740620804	778.805368194145	821.009813363801	939.923146763132	942.117411263304	879.08849818289	668.750015713111	781.981000558173	806.803042942341	852.584462437602	849.181275681926	771.156146049132
CG8432	393.333859884685	498.673845450843	495.189485333062	411.290456402026	404.853285932158	397.799823200079	470.136289241924	366.722124399695	460.674576988682	502.603803474019	369.097028639865	335.474707603295
CG8433	266.961535423742	313.906245343559	355.962296703186	267.87217045204	350.555315818904	302.033199096356	296.663540805064	275.041593299771	298.815941830497	273.669086708366	278.758595056681	254.873641490815
CG8435	312.771503040834	258.277290472548	341.608978287735	263.131070090057	271.489850566271	294.666535703762	344.431399070287	302.006455387984	301.306074679084	273.669086708366	273.596398851928	287.549749374253
CG8445	535.502724903246	540.395561604101	591.356718716584	571.302593618953	566.794600305021	602.838620960613	409.797941959538	423.348334784942	453.20417844292	576.283942203194	542.030601499102	538.066576480609
CG8449	581.312692520338	613.905251969364	569.826741093407	529.817965451602	584.893923676106	581.96640801493	532.988734327743	506.939407258402	540.358828143481	571.02107515111	609.139152160895	496.676839828254
CG8455	104.257167680278	113.244658130271	40.189291563263	99.5631076016433	127.647859564492	110.499950888911	128.21898797507	75.501613846996	79.6842511547991	115.783075145847	175.514670961614	191.699832916168
CG8465	750.335676486849	735.096903652637	907.129723856507	828.507288256531	632.523722021066	632.305274530989	605.897570627293	798.1599178111	779.411581607879	615.755445093824	557.517190113362	566.385869979588
CG8470	848.27422794408	842.381316618157	964.542997518311	815.469262261078	744.930046115171	721.933012474217	867.363742184298	703.782900502355	826.724105731041	826.270127177182	774.329430713002	575.099498748505
CG8474	432.82521127873	441.058142191582	551.167427153321	421.957932216488	385.801366594174	347.460956684019	392.199257335509	361.329151982052	458.184444140095	289.457687864618	407.813500175515	335.474707603295
CG8475	127.951978516705	149.006129118778	91.8612378588868	154.085761764448	156.225738571468	171.888812493861	148.331770402532	102.466475935209	72.2138526090367	105.257341041679	229.717731111524	294.08497095094
CG8478	655.556433141142	476.819613180089	599.968709765854	589.081719976389	638.239297822461	552.499754444554	487.734973865953	571.655076270112	525.418031051957	471.026601161515	503.314129963452	450.930288791442
CG8486	252.744648921886	234.436309813544	179.416480193138	344.915051334264	341.029356149912	244.327669187703	351.973692480585	237.290786376273	231.582354918635	336.823491333374	149.703689937847	446.573474406983
CG8487	546.560303293579	729.136658487886	498.060149016152	506.112463641687	603.94584301409	575.827521854435	545.559223344907	461.09914170844	428.302849957045	602.598277463614	392.326911561255	496.676839828254
CG8491	236.948108364268	290.065264684554	235.394422013397	302.245148076417	330.550800514021	340.094293291425	324.318616642825	369.418610608516	398.421255773996	384.189294802129	503.314129963452	352.901965141128
CG8497	747.176368375326	528.475071274598	699.006606832467	616.343047057792	675.390540531529	680.18858658285	693.890993747439	571.655076270112	627.513477844043	663.121248562579	456.854364120672	503.212061404942
CG8501	75.8233946765658	75.4964387535141	83.2492468096162	78.2281559727197	57.1557580139517	152.244376780277	150.845868205965	86.2875586822811	49.8026569717494	115.783075145847	56.7841582522869	69.7090301513339
CG8515	93.1995892899455	250.330296919547	182.287143876228	232.313917737168	159.083526472166	103.133287496317	123.190792368205	140.217282858707	122.016509580786	123.677375723973	51.6219620475335	67.5306229591048
CG8525	519.706184345628	536.4220648276	465.047516660614	378.102753868145	423.905205270142	395.344268735881	532.988734327743	490.760490005474	493.046304020319	347.349225437542	325.218360899461	405.183737754629
CG8529	300.13427059474	290.065264684554	294.243027516747	277.354371176006	281.968406202162	364.649837933405	256.43797595014	288.524024343877	328.697536013546	336.823491333374	252.947614032914	283.192934989794
CG8532	781.928757602085	780.792116582395	673.170633684655	741.982206650341	809.706571864316	669.138591493959	724.060167388632	566.26210385247	669.84573627003	818.375826599056	634.950133184662	664.414193629902
CG8538	135.850248795514	216.55557431929	186.593139400864	221.646441922706	230.528223989605	176.799921422257	135.761281385368	177.968089782205	236.56262061581	215.777549135443	144.541493733094	178.629389762793
CG8547	263.802227312219	206.621832378038	222.476435439491	557.079292533004	440.099336707428	262.744327669188	165.930455026561	231.897813958631	241.542886312985	384.189294802129	317.475066592331	442.216660022525
CG8549	398.072822051971	305.959251790557	383.233601692543	666.124600858613	663.00679296184	626.166388370494	522.932343114012	593.226965940683	637.474009238393	668.384115614663	570.422680625245	490.141618251567
CG8552	1063.10717952768	973.506710242681	686.088620258561	969.555024025526	910.681744355631	989.5884490718	1131.34401154474	1040.84367660502	727.118791787542	978.893271687617	993.72276941502	1270.01139306962
CG8569	162.704367743464	190.727845272036	235.394422013397	219.275891741714	216.239284486117	196.444357135841	186.043237454023	204.932951870418	186.75996364406	178.937479770855	211.650044394887	198.235054492856
CG8588	533.923070847484	619.865497134115	700.441938674012	144.603561040482	136.221223266585	144.877713387683	118.162596761339	153.699713902813	126.996775277961	268.406219656282	134.217101323587	185.164611339481
CG8594	385.435589605876	290.065264684554	334.43231908001	306.9862484384	340.076760183013	286.072095079069	339.403203463421	304.702941596805	323.717270316371	284.194820812534	191.001259575874	263.587270259731
CG8596	451.781059947871	522.514826109847	535.378776896325	659.012950315639	760.171581585558	794.371869168058	181.015041847158	215.718896705703	131.977040975136	1470.97134105747	1466.06372214995	1232.97847080172
CG8599	590.790616854909	560.263045486604	568.391409251862	483.592236922267	472.487599582001	508.299774088989	512.875951900281	609.40588319361	577.710820872294	573.652508677152	459.435462223048	453.108695983671
CG8602	265.38188136798	512.581084168595	479.400835076065	484.777512012763	502.970670522775	547.588645516158	85.4793253167135	75.501613846996	67.2335869118617	949.947502901155	913.708728241343	742.836852550152
CG8604	478.635178895822	373.50869699107	526.766785847054	535.74434090408	519.164801960061	413.760927217366	399.741550745807	302.006455387984	366.049528742358	463.132300583389	322.637262797084	398.648516177941
CG8611	816.681146828844	725.163161711385	813.833154156075	636.492723596219	556.31604466913	622.483056674197	673.778211319977	671.4250659965	816.763574336691	513.129537578187	531.706209089595	568.564277171817
CG8613	339.625621988784	309.932748567058	317.208336981468	391.140779863599	350.555315818904	276.249877222277	211.184215488351	239.987272585094	343.638333105071	247.354751447946	214.231142497264	307.155414104315
CG8632	595.529579022194	488.740103509591	701.877270515557	787.02266008918	823.995511367804	704.744131224831	543.045125541474	560.869131434827	724.628658938954	599.966843937572	733.031861074976	592.526756286339
CG8649	878.287655003554	842.381316618157	832.492468096161	820.210362623061	834.474067003695	790.688537471761	849.765057560269	679.514524622964	941.270216766064	915.73886706261	841.437981374796	801.65384674034
CG8651	635.020930416239	687.414942334628	663.123310793839	749.093857193316	850.668198440981	661.771928101365	638.580842071918	544.6902141819	776.921448759291	657.858381510496	536.868405294348	646.986936092068
CG8668	281.178421925598	236.423058201794	198.075794133225	285.651296809476	292.446961838053	378.155387486494	424.882528780135	275.041593299771	199.210627886998	381.557861276087	387.164715356501	511.925690173859
CG8675	208.514335360556	186.754348495535	295.678359358292	291.577672261955	248.62754736069	235.73322856301	296.663540805064	231.897813958631	244.033019161572	273.669086708366	340.704949513721	261.408863067502
CG8680	143.748519074323	202.648335601538	81.813914968071	220.46116683221	180.993233710847	213.633238385227	173.47274843686	177.968089782205	69.7237197604492	268.406219656282	366.515930537488	278.836120605336
CG8683	398.072822051971	375.49544537932	216.735108073311	522.706314908627	548.695276933936	477.605343286514	427.396626583567	318.185372640912	234.072487767222	542.075306364648	578.165974932375	731.944816589006
CG8749	593.949924966432	452.978632521084	353.091633020096	955.331722939577	840.18964280509	896.277379432276	623.496255251322	426.044820993763	249.013284858747	1031.52194220846	1269.90026636932	1315.75794410643
CG8766	323.829081431167	319.86649050831	312.902341456833	235.869743008655	283.87359813596	256.605441508693	324.318616642825	307.399427805626	358.579130196596	292.08912139066	268.434202647174	204.770276069543
CG8778	666.614011531475	607.945006804613	637.287337646027	637.677998686715	701.110631637808	572.144190158138	588.298886003263	571.655076270112	662.375337724268	557.8639075209	567.841582522869	546.780205249526
CG8780	101.097859568754	115.231406518521	94.731901541977	52.1521039818131	30.4830709407743	51.5666437481583	123.190792368205	134.824310441064	161.858635158186	52.6286705208396	51.6219620475335	56.6385869979588
CG8786	192.717794802938	246.356800143046	209.558448865585	201.496765384278	241.959375592396	187.849916511148	316.776323232526	204.932951870418	209.171159281348	126.308809250015	203.906750087757	235.267976760752
CG8787	394.913513940447	405.296671203075	345.914973812371	343.729776243768	340.076760183013	309.39986248895	294.149443001632	215.718896705703	336.167934559309	376.294994224003	250.366515930537	270.122491836419
CG8814	229.049838085459	156.953122671779	109.085219957428	202.682040474774	222.907456254412	260.28877320499	294.149443001632	215.718896705703	92.1349153977365	244.723317921904	363.934832435111	383.399665832337
CG8816	252.744648921886	222.515819484041	298.549023041382	265.501620271049	245.769759459992	201.355466064237	221.240606702082	253.469703629201	288.855410436147	147.360277458351	227.136633009147	274.479306220877
CG8817	281.178421925598	270.19778080205	182.287143876228	237.055018099151	312.451477142936	294.666535703762	281.578953984468	318.185372640912	239.052753464397	273.669086708366	412.975696380268	544.601798057296
CG8818	1121.55437959087	997.347690901686	1171.23078270081	924.514570586687	882.103865348655	883.999607111286	844.736861953404	970.735035175663	1060.79659349826	921.001734114694	877.57335480807	771.156146049132
CG8824	1082.06302819682	784.765613358896	812.39782231453	804.801786446616	766.839753353852	753.855220508791	774.342123457287	687.603983249428	928.819552523127	699.961317927167	658.180016106052	710.160744666715
CG8828	488.113103230393	538.40881321585	558.344086361046	640.048548867707	624.902954285872	599.155289264316	532.988734327743	404.472931323193	488.066038323145	455.238000005263	464.597658427801	544.601798057296
CG8830	473.896216728536	546.355806768852	472.22417586834	574.85841889044	528.690761629053	515.666437481583	392.199257335509	412.562389949657	403.40152147117	415.766497114633	462.016560325425	474.892767905963
CG8831	527.604454624437	518.541329333347	510.978135590058	624.639972691262	576.320559974013	564.777526765544	487.734973865953	474.581572752546	602.612149358168	515.760971104228	536.868405294348	409.540552139087
CG8841	157.965405576179	222.515819484041	202.38178965786	169.494337940893	174.325061942553	127.688832138297	105.592107744175	199.539979452775	149.407970915248	163.148878614603	185.839063371121	117.633988380376
CG8843	382.276281494353	301.985755014056	173.675152826958	457.516184931361	413.426649634251	472.694234358118	336.889105659988	328.971317476197	194.230362189823	418.397930640675	485.246443246815	581.634720325193
CG8844	445.462443724824	341.720722779064	239.700417538033	603.305021062338	593.467287378199	650.721933012474	553.101516755205	434.134279620227	234.072487767222	802.587225442805	841.437981374796	958.499164580842
CG8849	323.829081431167	254.303793696047	134.92119310524	402.993530768556	362.939063388593	324.133189274138	314.262225429094	283.131051926235	84.664516851974	310.509156072954	431.043383096905	553.315426826213
CG8862	172.182292078035	174.833858166033	124.873870214424	135.121360316516	117.169303928601	131.372163834594	120.676694564772	151.003227693992	136.957306672311	121.045942197931	139.37929752834	124.169209957064
CG8873	91.6199352341837	69.5361935887629	90.4259060173417	94.8220072396603	87.638828954726	99.4499558000197	145.817672599099	56.626210385247	122.016509580786	110.520208093763	129.054905118834	148.131689071585
CG8878	255.90395703341	218.542322707541	281.325040942841	256.019419547083	235.291203824101	248.011000884	233.811095719246	250.773217420379	221.621823524285	234.197583817736	201.325651985381	191.699832916168
CG8889	284.337730037122	246.356800143046	295.678359358292	129.194984864037	161.941314372863	139.966604459287	158.388161616263	231.897813958631	263.954081950272	192.094647401065	129.054905118834	180.807796955022
CG8890	401.232130163494	359.601458273317	236.829753854943	564.190943075979	517.259610026263	545.13309105196	457.56580022476	312.792400223269	174.309299401123	621.018312145908	722.707468665469	714.517559051173
CG8891	424.926940999921	407.283419591326	256.924399636574	251.2783191851	253.390527195186	277.477654454376	517.904147507146	377.50806923498	249.013284858747	289.457687864618	436.205579301658	481.42798948265
CG8902	268.541189479504	210.595329154539	177.981148351593	293.948222442947	257.200911062783	327.816520970435	392.199257335509	377.50806923498	189.250096492648	221.040416187526	521.381816680088	483.606396674879
CG8905	477.05552484006	373.50869699107	490.883489808426	459.886735112352	443.909720575025	356.055397308712	419.854333173269	361.329151982052	383.480458682471	378.926427750045	289.082987466188	296.263378143169
CG8920	617.644735802859	403.309922814825	485.142162442246	412.475731492522	525.832973728356	392.888714271683	424.882528780135	404.472931323193	522.927898203369	434.186531796927	335.542753308968	407.362144946858
CG8924	385.435589605876	333.773729226062	404.76357931572	452.775084569378	466.772023780606	397.799823200079	316.776323232526	285.827538135056	363.559395893771	384.189294802129	356.191538127981	335.474707603295
CG8928	390.174551773162	401.323174426575	447.823534562073	402.993530768556	397.232518196964	358.51095177291	397.227452942374	355.93617956441	328.697536013546	431.555098270885	418.137892585021	274.479306220877
CG8931	251.164994866124	264.237535637299	334.43231908001	310.542073709887	378.180598858981	292.210981239564	271.522562770737	374.811583026159	283.875144738972	313.140589598996	234.879927316277	239.62479114521
CG8944	657.136087196904	536.4220648276	605.710037132035	680.347901944562	760.171581585558	631.07749729889	613.439864037591	544.6902141819	727.118791787542	510.498104052144	464.597658427801	453.108695983671
CG8948	355.422162546402	286.091767908053	331.561655396919	325.950649886332	372.465023057585	300.805421864257	301.69173641193	291.220510552699	321.227137467784	255.249052026072	258.109810237667	291.906563758711
CG8949	195.877102914462	230.462813037043	231.088426488762	155.271036854944	162.893910339762	212.405461153128	148.331770402532	177.968089782205	263.954081950272	178.937479770855	198.744553883004	250.516827106356
CG8962	437.564173446015	470.859368015338	426.293556938896	502.556638370199	507.733650357271	386.749828111188	470.136289241924	385.597527861444	356.088997348008	507.866670526102	500.733031861075	435.681438445837
CG8964	745.596714319564	854.301806947659	861.199104927064	840.360039161489	831.616279102998	863.127394165603	698.919189354304	844.000183361062	911.388622583015	878.898797698022	671.085506617935	688.376672744423
CG8971	227.470184029697	196.688090436787	241.135749379578	225.202267194193	253.390527195186	249.238778116099	221.240606702082	248.076731211558	219.131690675698	268.406219656282	268.434202647174	233.089569568523
CG8981	813.521838717321	717.216168158384	732.019239188004	899.623793686277	944.975199164002	861.899616933504	671.264113516544	606.709396984789	732.099057484717	744.695687869881	725.288566767846	812.545882701486
CG8987	192.717794802938	222.515819484041	152.145175203781	205.052590655765	171.467274041855	152.244376780277	216.212411095216	199.539979452775	114.546111035024	215.777549135443	160.028082347354	239.62479114521
CG8988	519.706184345628	530.461819662849	680.34729289238	603.305021062338	656.338621193546	647.038601316177	492.763169472819	571.655076270112	525.418031051957	563.126774572984	598.814759751389	503.212061404942
CG8991	75.8233946765658	87.4169290830163	77.5079194434357	58.0784794342919	85.7336370209276	79.8055200864355	90.507520923579	105.16296214403	89.644782549149	89.4687398854274	103.243924095067	100.206730842543
CG8995	259.063265144933	240.396554978295	274.148381735115	240.610843370638	213.38149658542	184.166584814851	256.43797595014	269.648620882129	224.111956372872	168.411745666687	160.028082347354	165.558946609418
CG9003	248.005686754601	250.330296919547	195.205130450134	232.313917737168	251.485335261388	218.544347313623	203.641922078053	180.664575991026	226.60208922146	255.249052026072	196.163455780627	152.488503456043
CG9005	843.535265776795	798.672852076649	624.369351072121	552.338192171021	755.408601751062	936.794028091543	786.91261247445	825.124779899313	883.997161248553	923.633167640736	849.181275681926	740.658445357923
CG9006	672.932627754522	802.646348853149	823.880477046891	749.093857193316	724.925530810288	740.349670955702	658.69362449938	760.409110887602	727.118791787542	784.167190760511	650.436721798922	592.526756286339
CG9007	810.362530605797	991.387445736935	704.747934198647	711.165054297452	720.162550975792	628.621942834692	603.38347282386	601.316424567147	841.664902822566	636.80691330216	431.043383096905	917.109427928487
CG9008	139.009556907037	168.873613001281	63.1546010279847	470.554210926814	409.616265766654	326.588743738336	274.03666057417	194.147007035133	119.526376732199	273.669086708366	265.853104544798	302.798599719857
CG9015	464.418292393966	464.899122850587	453.564861928253	404.178805859052	491.539518919985	633.533051763088	563.157907968936	533.904269346614	662.375337724268	621.018312145908	567.841582522869	468.357546329275
CG9023	317.510465208119	200.661587213287	284.195704625931	400.622980587565	392.469538362468	324.133189274138	226.268802308947	315.48888643209	363.559395893771	228.934716765652	309.731772285201	455.2871031759
CG9025	145.328173130085	166.886864613031	195.205130450134	181.34708884585	176.230253876351	191.533248207445	135.761281385368	161.789172529277	94.6250482463239	173.674612718771	180.676867166367	206.948683261773
CG9031	623.963352025906	468.872619627087	476.530171392975	481.221686741276	522.022589860759	455.505353108732	532.988734327743	798.1599178111	542.848960992069	499.972369947977	529.125110987218	633.916492938693
CG9032	573.414422241529	486.753355121341	588.486055033493	419.587382035497	375.322810958283	461.644239269227	515.390049703714	366.722124399695	483.08577262597	381.557861276087	340.704949513721	383.399665832337
CG9038	459.67933022668	373.50869699107	335.867650921555	405.364080949548	416.284437534948	380.610941950692	404.769746352673	388.294014070265	395.931122925408	402.609329484423	322.637262797084	252.695234298586
CG9044	336.466313877261	252.317045307797	255.489067795029	333.062300429307	372.465023057585	360.966506237108	349.459594677152	296.613482970341	236.56262061581	323.666323703164	456.854364120672	531.531354903921
CG9053	304.873232762025	301.985755014056	328.690991713829	308.171523528896	292.446961838053	321.67763480994	231.296997915813	355.93617956441	321.227137467784	263.143352604198	209.068946292511	265.765677451961
CG9060	764.552562988706	796.686103688398	866.940432293244	868.806641333387	847.810410540284	950.299577644632	789.426710277883	722.658303964104	771.941183062116	873.635930645938	789.816019327263	862.649248122758
CG9062	308.032540873549	315.892993731809	350.220969337006	267.87217045204	292.446961838053	295.894312935861	276.550758377602	280.434565717414	261.463949101685	313.140589598996	273.596398851928	265.765677451961
CG9065	157.965405576179	226.489316260542	219.605771756401	131.565535045029	109.548536193407	157.155485708673	226.268802308947	226.504841540988	229.092222070047	131.571676302099	227.136633009147	154.666910648272
CG9066	567.095806018482	651.653471346121	638.722669487572	557.079292533004	617.282186550679	557.41086337295	613.439864037591	601.316424567147	664.865470572855	642.069780354244	472.340952734932	472.714360713733
CG9078	227.470184029697	294.038761461055	134.92119310524	365.064727872692	396.279922230065	363.422060701306	306.719932018795	253.469703629201	64.7434540632743	452.606566479221	423.300088789775	514.104097366088
CG9089	631.861622304715	603.971510028113	739.19589839573	853.398065156942	844.952622639586	1005.54955308909	681.320504730275	803.552890228743	682.296400512967	842.058728333434	978.23618080076	727.588002204548
CG9092	66.3454703419951	131.125393624524	67.46059655262	49.7815538008216	39.056434642867	96.9944013358216	95.5357165304445	62.0191828028896	74.7039854576242	65.7858381510495	46.4597658427802	43.5681438445837
CG9096	909.88073611879	927.811497312923	907.129723856507	893.697418233798	900.20318871974	747.716334348296	809.539492705345	614.798855611253	605.102282206756	784.167190760511	614.301348365649	777.691367625819
CG9102	859.331806334413	989.400697348684	856.893109402428	583.15534452391	540.121913231844	677.733032118652	1081.06205547608	776.58802814053	821.743840033866	726.275653187587	634.950133184662	775.51296043359
CG9104	268.541189479504	284.105019519803	241.135749379578	235.869743008655	199.092557081932	241.872114723505	243.867486932977	283.131051926235	231.582354918635	223.671849713568	175.514670961614	220.019126415148
CG9107	649.237816918095	456.952129297585	353.091633020096	595.008095428868	585.846519643005	623.710833906296	676.292309123409	593.226965940683	368.539661590946	694.698450875083	998.884965619773	928.001463889633
CG9113	865.65042255746	1114.56584580846	965.978329359856	758.576057917282	837.331854904393	924.516255770553	849.765057560269	1075.89799731969	956.211013857589	978.893271687617	851.762373784303	958.499164580842
CG9114	309.61219492931	280.131522743302	312.902341456833	282.095471537989	183.851021611545	217.316570081524	153.359966009398	215.718896705703	226.60208922146	121.045942197931	154.865886142601	248.338419914127
CG9115	461.258984282442	492.713600286092	284.195704625931	645.974924320186	584.893923676106	750.171888812494	530.47463652431	517.725352093687	258.973816253097	673.646982666747	975.655082698383	1036.92182350109
CG9125	306.452886817787	369.535200214569	355.962296703186	449.21925929789	398.185114163864	402.710932128475	286.607149591333	442.223738246691	423.32258425987	357.87495954171	361.353734332735	370.329222678962
CG9131	467.577600505489	619.865497134115	388.974929058724	464.627835474335	474.392791515799	535.310873195167	749.201145422959	733.444248799389	587.671352266643	884.161664750106	753.680645893989	823.437918662632
CG9134	227.470184029697	190.727845272036	229.653094647217	323.580099705341	274.347638466968	228.366565170415	226.268802308947	248.076731211558	278.894879041797	252.61761850003	185.839063371121	235.267976760752
CG9139	372.798357159782	337.747226002563	388.974929058724	393.51133004459	355.3182956534	374.472055790197	296.663540805064	366.722124399695	353.598864499421	363.137826593793	361.353734332735	344.188336372211
CG9144	60.026854118948	75.4964387535141	74.6372557603455	101.933657782635	68.5869096167421	44.1999803555643	65.3665428892515	80.8945862646385	89.644782549149	78.9430057812595	134.217101323587	91.4931020736258
CG9148	382.276281494353	516.554580945096	533.943445054779	440.92233366442	556.31604466913	589.333071407524	497.791365079684	517.725352093687	493.046304020319	526.286705208396	500.733031861075	470.535953521504
CG9149	676.091935866045	605.958258416363	739.19589839573	662.568775587126	546.790085000138	626.166388370494	485.220876062521	728.051276381747	639.96414208698	434.186531796927	640.112329389415	531.531354903921
CG9154	210.093989416318	214.56882593104	172.239820985413	401.80825567806	430.573377038436	428.494254002554	286.607149591333	204.932951870418	54.7829226689244	468.395167635473	611.720250263272	668.77100801436
CG9155	1009.39894163178	1128.47308452621	922.918374113503	867.621366242891	913.539532256328	1076.76063255083	1020.7237081937	970.735035175663	1020.95446792086	1165.7250520366	1050.50692766731	886.611727237279
CG9160	822.999763051892	673.507703616875	756.419880494271	642.419099048698	715.399571141296	666.683037029761	658.69362449938	660.639121161215	682.296400512967	694.698450875083	714.964174358339	625.202864169776
CG9165	355.422162546402	357.614709885067	439.211543512802	493.074437646233	464.866831846807	419.899813377861	427.396626583567	377.50806923498	398.421255773996	357.87495954171	526.544012884842	426.96780967692
CG9170	417.028670721112	393.376180873573	436.340879829712	804.801786446616	796.370228327727	829.977408898929	351.973692480585	469.188600334904	600.122016509581	394.715028906297	686.572095232196	662.235786437673
CG9171	262.222573256457	232.449561425293	159.321834411507	261.945794999561	344.839740017509	240.644337491406	311.748127625661	272.34510709095	209.171159281348	323.666323703164	322.637262797084	470.535953521504
CG9175	398.072822051971	492.713600286092	298.549023041382	360.323627510709	389.611750461771	552.499754444554	859.821448774	663.335607370036	356.088997348008	710.487052031335	552.354993908608	548.958612441755
CG9187	97.9385514572309	111.257909742021	146.403847837601	196.755665022295	283.87359813596	250.466555348198	110.620303351041	161.789172529277	164.348768006773	273.669086708366	221.974436804394	182.986204147252
CG9195	186.399178579891	170.860361389532	203.817121499405	104.304207963626	170.514678074956	155.927708476574	155.87406381283	194.147007035133	194.230362189823	142.097410406267	165.190278552107	95.8499164580842
CG9196	132.69094068399	127.151896848024	155.015838886871	55.7079292533004	69.5395055836413	159.611040172871	140.789476992234	118.645393188137	87.1546497005615	149.991710984393	139.37929752834	74.0658445357923
CG9201	440.723481557539	472.846116403588	493.754153491516	374.546928596658	366.74944725619	327.816520970435	344.431399070287	312.792400223269	378.500192985296	321.034890177122	351.029341923228	324.582671642149
CG9204	638.180238527762	623.838993910616	577.003400301133	545.226541628046	611.566610749283	548.816422748257	608.411668430725	493.456976214295	575.220688023706	652.595514458411	611.720250263272	614.31082820863
CG9205	963.588974014691	1043.04290383144	1067.88689010956	664.939325768117	678.248328432227	854.532953540909	1065.97746865549	1208.02582155194	1093.1683205299	936.790335270946	877.57335480807	784.226589202507
CG9210	205.355027249032	174.833858166033	143.533184154511	206.237865746261	195.282173214335	206.266574992633	150.845868205965	151.003227693992	263.954081950272	252.61761850003	87.757335480807	152.488503456043
CG9213	360.161124713688	266.22428402555	380.362938009453	314.097898981375	358.176083554097	422.355367842059	314.262225429094	342.453748520303	313.756738922021	257.880485552114	289.082987466188	304.977006912086
CG9216	642.919200695048	619.865497134115	592.792050558129	528.632690361106	624.902954285872	606.52195265691	472.650387045357	579.744534896576	602.612149358168	473.658034687557	505.895228065828	535.88816928838
CG9220	480.214832951584	512.581084168595	475.09483955143	696.941753211503	660.149005061142	596.699734800118	457.56580022476	404.472931323193	490.556171171732	536.812439312564	593.652563546635	612.132421016401
CG9224	717.162941315852	701.322181052381	723.407248138733	416.031556764009	482.966155217892	464.099793733425	578.242494789532	644.460203908287	781.901714456466	642.069780354244	542.030601499102	557.672241210672
