gene	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3	ATAC_P1_1.1	ATAC_P1_2.1	ATAC_P1_3.1	ATAC_P2_1.1	ATAC_P2_2.1	ATAC_P2_3.1
CG3497	532.122947961132	650.256252299426	574.618017147928	804.181745074387	735.204845606982	716.357075271124	540.705241670585	631.148933809123	733.283889685977	1074.44282937715	980.023605928732	1020.44319064812
CG3500	749.424151809801	693.036268898072	702.80203635785	1200.68802215967	1068.40777563437	1003.66606267933	616.439200601645	613.809677385795	662.968996154445	884.056195512173	960.324638975391	919.022995858935
CG3504	86.9204815394677	87.6990340272252	88.402771868912	117.276504490015	75.5439841357633	107.26202196573	114.48156582602	88.4302077589705	107.146504429001	77.8101894926445	78.7958678133654	71.7742916969627
CG3511	126.140698819471	121.923047306142	108.293395539417	195.460840816691	98.4769793198343	199.200897936355	112.720310967158	119.64086932096	152.348935984986	147.342699252029	128.043285196719	92.0583306548
CG3520	926.445132506034	902.65835023144	827.670951622688	804.181745074387	1002.30678951557	750.834153760109	794.325941346691	811.477200611729	877.262005012448	759.890999513272	779.750775236429	806.680626246298
CG3522	197.161092272451	192.510074693909	285.098939277241	240.137604431935	153.785967704947	256.662695417996	288.845796853342	268.758474561577	232.708814306737	225.152888744673	200.272830692304	196.599146822115
CG3523	532.122947961132	564.696219102133	495.055522465907	731.582004199616	843.124822943787	911.727186708703	308.219600300822	554.856205546481	616.092400466757	1124.10890777671	1096.57582706934	1103.13965716854
CG3525	283.021567939486	310.155120340187	224.322033617364	262.475986239557	445.16990651432	352.432357887398	331.115913466026	235.813887357255	264.517932809097	203.630921438197	256.086570393438	274.614681275335
CG3527	339.201879178411	325.128126149713	434.27861680603	368.583299825761	439.773907647479	417.555728366591	457.926263304079	433.481410583189	445.327659033036	529.771502928643	607.384814394692	482.136002920902
CG3530	256.521421128673	295.18211453066	212.166652485389	195.460840816691	279.242941358982	302.632133403309	246.575680240658	280.895954057906	257.821276282284	225.152888744673	215.04705590731	180.996039931471
CG3541	901.004991567653	866.29533612259	815.515570490713	1161.59585399634	1037.38078215004	896.404040713599	931.703820337914	1094.10708031197	1011.1951355487	892.333875245433	935.700930283714	851.929636229166
CG3548	150.52083388542	164.703063904789	132.604157803368	150.784077201448	124.107973937325	195.370111437579	140.900388708947	143.915828313619	138.955622931361	112.576444372337	149.383832729505	149.789826150183
CG3558	80.5604463048725	126.201048966007	71.827252143491	167.537863557164	120.060974787195	122.585167960834	75.7339589310592	100.5676872553	149.00060772158	127.476267892205	124.760124037829	138.867651326732
CG3560	474.882630849775	436.356169306194	550.307254883977	374.167895277666	422.236911330249	348.601571388622	588.259122859855	461.224220860513	426.911853584302	460.238993169259	416.961467179059	360.431769173878
CG3561	159.00088086488	96.2550373469545	114.923603429586	228.968413528124	188.859960339408	183.877751941251	88.0627429430921	173.392564233275	180.80972622394	316.207365810534	279.068698505669	269.933749208142
CG3563	279.841550322189	329.406127809578	258.578107716567	167.537863557164	194.255959206249	271.985841413101	209.589328204559	299.969136123566	276.237081731019	188.731097918329	216.688636486755	243.408467494047
CG3570	266.061473980566	402.132156027277	233.162310804255	279.229772595273	368.276922661846	344.770784889846	221.918112216592	188.99789501427	291.304558916347	213.564137118109	262.652892711218	266.813127830014
CG3578	163.24090435461	141.174054775533	120.448776671393	111.691909038109	129.503972804166	226.016403427788	133.8553692735	166.456861663944	180.80972622394	129.131803838857	174.007541421182	176.315107864278
CG3589	308.461708877867	344.379133619104	320.460048024806	201.045436268597	393.907917279337	314.124492899637	317.025874595132	273.960251488575	344.877811130848	243.363784157845	339.807179945138	326.104934014461
CG3590	675.223740739524	609.615236530712	655.28554647831	737.166599651521	679.89585722187	505.66381783844	600.587906871888	556.590131188814	609.395743939944	566.193293754987	548.287913534668	524.264391525641
CG3594	133.560739926499	124.062048136075	99.4531183525259	111.691909038109	148.389968838107	145.56988695349	72.2114492133355	71.0909513356429	133.933130536252	74.4991175993404	108.344318243377	109.221748234508
CG3603	46.6402583870315	72.726028217699	35.3611087475648	184.29164991288	205.047956939929	153.231459951043	112.720310967158	72.8248769779757	127.236474009439	309.585222023926	369.35563037515	374.474565375458
CG3605	91.1605050291979	91.9770356870898	101.663187649249	156.368672653353	169.973964305467	114.923594963282	58.1214103424408	112.705166751629	113.843160955814	256.608071731062	234.746022860651	235.606914048725
CG3615	163.24090435461	231.012089632691	139.234365693536	122.86109994192	160.530966288497	160.893032948595	119.765330402605	149.117605240617	100.449847902189	142.376091412073	137.892768673389	121.704233747024
CG3619	1358.92752845851	1163.61645148318	1197.85755882376	966.135013179645	1185.77075098814	1041.97392766709	1627.39948958834	1352.46200101955	1324.26382817719	1114.1756920968	1134.33218039657	1220.16295884837
CG3632	180.200998313531	209.622081333368	169.070301199294	117.276504490015	149.738968554817	203.031684435131	179.647995603908	133.512274459622	175.78723382883	104.298764639077	164.158057944511	156.031068906441
CG3633	557.563088899513	562.557218272201	470.744760201956	614.305499709601	562.532881868095	478.848312347008	450.881243868632	502.838436276499	458.720972086661	490.038640208995	444.868337029626	454.050410517742
CG3642	64.6603582183845	113.367043986413	86.1927025721891	134.030290845731	133.550971954296	141.739100454714	54.5989006247171	105.769464182298	73.6632217949383	200.319849544893	193.706508374523	210.641943023695
CG3647	568.163147623838	539.028209142945	506.105868949521	737.166599651521	733.855845890272	735.511007765004	403.327362679362	693.570256933102	601.024923281429	1187.01927374949	886.453512900361	1096.89841441228
CG3649	710.203934529797	616.032239020509	558.042497422507	469.106017960059	759.486840507764	735.511007765004	563.601554835789	544.452651692485	612.744072203351	630.759195674416	625.442200768588	602.279925978861
CG3661	570.283159368703	637.422247319832	624.344576324191	647.813072421034	563.881881584805	543.971682826201	655.186807496605	697.038108217767	641.204862442304	589.370797008115	638.574845404149	605.40054735699
CG3688	102.820569625956	68.4480265578343	89.5078065172733	217.799222624313	161.879966005207	118.754381462058	58.1214103424408	105.769464182298	80.3598783217509	331.107189330402	241.312345178432	298.019341611302
CG3691	100.700557881091	102.672039836751	145.864573583705	189.876245364786	93.0809804529941	103.431235466954	59.8826652013026	88.4302077589705	103.798176165595	124.165195998901	114.910640561158	99.859884100122
CG3700	253.341403511375	248.124096272149	242.002587991146	357.41410892195	296.779937676213	390.740222875158	382.19230437302	325.978020758558	328.136169813816	375.806659890006	334.882438206803	344.828662283234
CG3730	374.182072968684	408.549158517074	390.077230871574	318.321940758611	461.35790311484	314.124492899637	285.323287135618	357.188682320547	321.439513287004	293.029862557406	336.524018786248	322.984312636332
CG3733	205.641139251911	254.541098761946	159.124989364042	307.152749854801	338.598928894225	471.186739349456	135.616624132362	289.56558226957	296.327051311457	448.650241542695	405.470403122943	493.058177744352
CG3735	398.562208034633	406.410157687141	492.845453169184	480.27520886387	392.558917562627	363.924717383726	457.926263304079	358.92260796288	440.305166637927	422.161666396262	354.581405160144	424.404507425519
CG3753	173.840963078935	143.313055605466	202.221340650136	346.244918018139	267.101943908592	199.200897936355	140.900388708947	157.787233452281	179.135562092236	461.894529115911	339.807179945138	354.19052641762
CG3758	443.082454676799	357.213138598698	310.514736189553	357.41410892195	470.800901131811	524.817750332321	373.38603007871	589.534718393136	597.676595018022	692.01402570054	533.513688319662	581.995887021024
CG3764	497.142754170858	626.72724317017	439.803790047837	329.491131662422	389.860918129207	471.186739349456	452.642498727493	346.785128466551	364.967780711285	332.762725277054	333.240857627358	308.941516434752
CG3766	263.941462235701	256.680099591879	247.527761232953	413.260063441004	466.753901981681	597.602693809066	165.557956733013	273.960251488575	264.517932809097	551.293470235119	571.270041646899	600.719615289796
CG3770	1046.22579609091	1291.95650127912	1152.55113824094	1172.76504490015	1112.9247662858	1156.89752263037	799.609705923276	880.834226305039	987.756837704855	857.567620365741	709.162810320289	1137.46649232795
CG3773	272.421509215161	333.684129469442	321.565082673167	228.968413528124	261.705945041752	256.662695417996	332.877168324888	293.033433554236	279.585409994425	177.142346291765	280.710279085114	280.855924031593
CG3774	853.304727308189	876.990340272252	849.771644589916	843.273913237725	883.594814445089	1045.80471416587	903.523742596125	821.880754465725	892.329482197776	797.968326286269	799.44974218977	869.093053808874
CG3780	522.582895109239	423.5221643266	535.941804455279	290.398963499084	457.31090396471	490.340671843336	487.86759590473	402.270749021199	462.069300350068	331.107189330402	395.620919646272	422.844196736454
CG3792	102.820569625956	59.892023238105	108.293395539417	173.122459009069	156.483967138367	88.1080894718495	58.1214103424408	90.1641334013032	51.8990880827975	183.764490078373	177.290702580072	170.07386510802
CG3793	336.021861561113	288.765112040863	269.628454200181	290.398963499084	408.746914163148	356.263144386174	306.45834544196	376.261864386208	393.428570950239	498.316319942255	472.775206880193	507.100973945932
CG3803	267.121479852998	316.572122829984	370.186607201069	245.72219988384	267.101943908592	245.170335921668	371.624775219849	414.408228517528	301.349543706566	256.608071731062	305.333987776791	301.13996298943
CG3811	133.560739926499	162.564063074856	137.024296396814	312.737345306706	238.772949857681	264.324268415548	100.391526955125	93.6319846859687	97.1015196387823	283.096646877494	367.714049795705	363.552390552007
CG3815	242.74134478705	254.541098761946	169.070301199294	268.060581691462	196.953958639669	226.016403427788	200.78305391025	183.796118087272	190.854711014158	158.931450878593	146.100671570615	193.478525443986
