gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3
CG5748	914.619698286075	933.771742477674	984.637643299943	994.445800925937	928.781067726715	952.75513210883	771.828025653854	879.054504075739	893.957692642902	823.63869365114	637.531231287039	773.334553241361	603.143341414111	611.754237360644	508.315938246244	552.874949738641	611.096871669657	582.279547813962	540.705241670585	566.993685042811	632.834041783788	423.817202342914	489.191012674644	605.40054735699
CG5757	357.001816602164	299.999006625806	334.43231908001	331.877025338811	326.740416646424	322.905412042039	344.431399070287	283.131051926235	244.033019161572	276.300520234408	268.434202647174	206.948683261773	251.22139176651	258.819100421811	203.326375298497	273.645177143368	263.054944758462	199.200897936355	258.904464252691	254.887069422915	313.068692628488	226.808424691325	249.520248075657	215.322875090888
CG5758	333.307005765737	301.985755014056	274.148381735115	380.473304049137	480.108367317194	629.849720066791	321.804518839392	310.095914014448	194.230362189823	597.33541041153	733.031861074976	869.184469699445	90.1004991567653	89.8380348571575	95.0329797590803	295.98355895099	225.28295269058	164.723819447371	70.4501943544737	117.906943678627	92.0790272436729	433.750418022827	315.183471253462	371.353943997329
CG5760	516.546876234105	454.965380909335	358.832960386276	404.178805859052	398.185114163864	308.172085256851	500.305462883117	604.012910775968	552.809492386419	344.7177919115	283.920791261434	348.54515075667	534.242959705997	586.086227401456	460.799448366704	295.98355895099	346.692927194485	367.755503882502	796.087196205553	560.05798247348	631.159877652085	264.885751464322	261.011312131773	248.089399561241
CG5776	186.399178579891	143.045883954027	111.955883640518	187.273464298329	172.419870008754	157.155485708673	186.043237454023	113.252420770494	122.016509580786	192.094647401065	234.879927316277	246.160012721898	214.121186231372	303.73811785039	261.893211661652	374.167895277666	501.827894616142	421.386514865367	151.467917862118	279.162028415573	308.046200233378	653.936698927544	449.793078767961	588.237129777281
CG5780	176.92125424532	147.019380730527	93.2965697004319	106.674758144618	119.074495862399	173.11658972596	226.268802308947	177.968089782205	117.036243883611	126.308809250015	242.623221623407	211.305497646231	162.180898482178	171.120066394586	134.814227100091	212.214627172408	260.356945325042	256.662695417996	116.242820684882	130.044423174957	175.78723382883	369.184516103398	264.294473290663	410.361711223939
CG5784	551.299265460864	611.918503581114	663.123310793839	823.766187894548	650.62304539215	578.283076318633	455.051702421328	455.706169290797	590.161485115231	421.029364166717	495.570835656322	559.850648402901	301.041667770839	316.572122829984	342.560740992034	402.090872537193	241.470949291101	379.24786337883	297.652071147651	348.519054108884	241.079634965253	384.084339623266	292.20134314123	316.743069880075
CG5786	567.095806018482	456.952129297585	582.744727667313	586.711169795398	558.221236602928	572.144190158138	444.995311207597	512.332379676044	659.88520487568	457.869433531305	433.624481199281	470.535953521504	204.581133379479	209.622081333368	190.065959518161	262.475986239557	215.839954673609	256.662695417996	107.436546390572	209.805002722263	269.540425204206	135.753947625465	136.251188093944	176.315107864278
CG5789	665.034357475713	673.507703616875	628.675346596757	811.913436989591	774.460521089046	705.97190845693	510.361854096848	485.367517587831	605.102282206756	597.33541041153	650.436721798922	590.348349094109	295.741638408677	333.684129469442	211.061617837027	217.799222624313	263.054944758462	275.816627911877	297.652071147651	227.144259145591	244.427963228659	200.319849544893	279.068698505669	260.571885073756
CG5792	368.059394992497	411.256916367827	291.372363833657	386.399679501615	381.990982726577	551.271977212455	734.116558602363	579.744534896576	488.066038323145	386.820728328171	642.693427491792	638.273307323151	181.261004185963	183.95407137418	187.855890221438	307.152749854801	265.752944191882	226.016403427788	142.661643567809	247.951366853584	249.450455623768	412.22845071635	379.205113851821	449.369478450549
CG5794	241.687070531554	246.356800143046	199.51112597477	199.126215203287	239.101587691698	189.077693743247	216.212411095216	177.968089782205	174.309299401123	157.886011562519	149.703689937847	139.418060302668	166.420921971908	211.7610821633	122.658845968115	111.691909038109	167.275964872047	172.385392444923	119.765330402605	142.181902671286	135.607294667955	82.7767973326005	113.269059981713	126.385165814217
CG5796	379.116973382829	305.959251790557	370.315615118637	384.029129320624	369.607235156888	353.599842844514	316.776323232526	393.686986487908	373.519927288121	363.137826593793	252.947614032914	209.127090454002	156.880869120015	149.730058095263	121.553811319754	145.199481749542	169.973964305467	153.231459951043	91.5852526608158	121.374794963293	187.506382750752	99.3321567991206	141.17592983228	99.859884100122
CG5798	380.696627438591	411.256916367827	436.340879829712	363.879452782196	393.422134329368	337.638738827227	392.199257335509	399.07995890555	470.635108383032	289.457687864618	353.610440025605	309.333821296544	508.802818767616	352.935136938833	471.849794850318	430.013849796721	449.21690566445	317.955279398413	500.196379916763	435.215336225521	390.080242686833	443.683633702739	367.714049795705	366.673011930135
CG5800	590.790616854909	512.581084168595	467.918180343705	468.183660745822	457.246064111614	426.038699538356	377.114670514912	361.329151982052	557.789758083594	384.189294802129	467.178756530178	418.254180908004	197.161092272451	151.869058925195	141.444434990259	122.86109994192	186.161960905988	195.370111437579	183.170505321632	121.374794963293	177.461397960533	104.298764639077	142.817510411725	148.229515461119
CG5802	766.132217044467	814.566839182652	786.561849166718	517.965214546644	538.216721298045	720.705235242118	957.871263107877	781.981000558173	712.177994696017	613.124011567782	578.165974932375	553.315426826213	463.222566253017	399.993155197344	493.950487817546	312.737345306706	385.813918979077	314.124492899637	440.31371471546	412.674302875196	369.990273106395	511.560607515471	420.244628337949	411.922021913003
CG5808	301.713924650501	240.396554978295	355.962296703186	258.389969728074	361.986467421694	310.627639721049	238.839291326111	226.504841540988	224.111956372872	207.883248557317	170.352474756861	180.807796955022	148.400822140555	160.425062244924	153.599816122235	212.214627172408	144.342969687976	145.56988695349	105.675291531711	157.787233452281	165.742249038611	64.5659019194284	93.5700930283714	112.342369612637
CG5813	440.723481557539	383.442438932321	218.170439914856	798.875410994138	703.968419538505	669.138591493959	369.572377104614	347.846720937946	179.289565098298	671.015549140705	727.869664870222	986.818458079821	283.021567939486	293.043113700728	355.821156772371	686.905240584372	485.639898015621	513.325390835992	191.976779615941	445.618890079518	349.900303525957	918.822450391865	827.356612040337	915.902374480807
CG5814	769.291525155991	750.99089075864	687.523952100106	667.309875949109	589.656903510602	615.116393281603	701.433287157737	663.335607370036	654.904939178505	607.861144515698	591.071465444259	668.77100801436	1674.8092784434	1608.52862410911	1380.18827580339	1686.54782647545	1605.30966288497	1386.74471255693	1460.08027799647	1446.09398570552	1438.106989133	1286.35143054861	1221.33595110716	1290.37693985626
CG5818	505.489297843772	476.819613180089	281.325040942841	629.381073053245	603.94584301409	553.727531676653	540.531027738041	482.67103137901	214.151424978523	836.79586128135	898.222139627083	899.682170390654	227.901262572995	295.18211453066	232.057276155894	290.398963499084	395.256916996047	360.09393088495	140.900388708947	244.483515568918	246.102127360362	634.07026756772	508.889979627985	516.462838080319
CG5821	556.038227628149	478.806361568339	523.896122163964	519.15048963714	542.979701132541	441.999803555643	432.424822190433	412.562389949657	537.868695294894	423.660797692759	474.922050837308	444.395067214754	1058.9458665601	879.129341102184	980.165733096561	1200.68802215967	995.561790932024	923.219546205031	922.897546043605	854.825341670048	877.262005012448	1042.98764639077	896.302996377032	826.964665204135
CG5825	867.230076613222	796.686103688398	485.142162442246	725.388355383401	773.507925122147	1096.40506826441	1847.86188552307	1059.71908006676	891.467559794315	634.175479776118	1504.7801936856	1392.00219583445	186.561033548126	164.703063904789	163.545127957487	206.630031720502	292.732938526083	283.478200909429	140.900388708947	246.217441211251	207.59635233119	523.149359142035	466.208884562412	466.532896030258
CG5826	477.05552484006	586.090774533859	614.322028181305	433.810683121446	451.530488310219	270.110991061782	822.109981722509	873.661531658096	846.645168519741	473.658034687557	376.840322946995	237.446383952981	504.562795277886	399.993155197344	499.475661059353	418.84465889291	441.122907364189	421.386514865367	561.840299976928	610.34182610113	559.17081998885	503.282927782211	549.929494114113	415.042643291132
CG5828	164.284021799226	190.727845272036	137.79185678833	111.415858506601	133.363435365887	181.711030350653	306.719932018795	237.290786376273	159.368502309598	184.200346822939	278.758595056681	392.113294601253	272.421509215161	254.541098761946	211.061617837027	251.306795335746	271.148943058722	298.801346904533	251.859444817243	317.308392546894	276.237081731019	478.449888582431	344.731921683474	402.560157778617
CG5830	366.479740936735	385.429187320572	307.161014090653	149.344661402465	220.049668353714	136.28327276299	377.114670514912	204.932951870418	313.756738922021	131.571676302099	162.609180449731	148.131689071585	320.121773474625	320.850124489848	657.495615775033	474.690613411964	365.578923228426	310.293706400861	593.542887436441	577.397238896807	443.653494901333	612.548300261244	485.907851515753	486.816934988095
CG5841	764.552562988706	747.017393982139	786.561849166718	648.345474501177	674.43794456463	635.988606227286	809.539492705345	830.517752316956	876.52676270279	673.646982666747	634.950133184662	518.460911750546	1693.88938414719	1788.20469382342	1351.45737494599	1440.82562659161	1555.3966733667	1551.46853200431	1338.553692735	1321.25133945756	1473.26443589877	1299.59571812183	1122.84111634046	1362.15123155323
CG5848	192.717794802938	180.794103330784	88.9905741757966	206.237865746261	213.38149658542	320.449857577841	218.726508898649	234.594300167452	122.016509580786	202.620381505233	327.799459001838	359.437186717816	69.9603875805472	64.1700248979697	64.0920096049612	217.799222624313	87.6849815861539	111.092808464506	42.2701166126842	90.1641334013032	71.9890576632352	215.219673064761	205.197572430639	154.470758217376
CG5850	345.944238211832	280.131522743302	239.700417538033	427.884307668967	537.264125331146	510.755328553187	500.305462883117	399.07995890555	278.894879041797	565.758208099026	565.260484420492	677.484636783277	329.661826326518	301.599117020457	384.552057629767	485.859804315775	468.102901698391	547.802469324977	158.512937297566	187.263969371937	227.686321911628	543.015790501859	443.226756450181	549.229362550671
CG5851	895.663849616934	750.99089075864	846.845786511612	872.362466604874	862.099350043772	875.405166486593	698.919189354304	852.089641987526	717.158260393192	723.644219661545	714.964174358339	577.277905940734	126.140698819471	151.869058925195	186.750855573076	173.122459009069	167.275964872047	130.246740958386	123.287840120329	140.447977028953	160.719756643502	167.209130611853	126.401704617274	138.867651326732
CG5857	587.631308743385	627.812490687117	719.101252614098	433.810683121446	423.905205270142	345.005402219821	656.179526695948	722.658303964104	692.256931907317	428.923664744843	356.191538127981	346.366743564441	479.122654339505	494.109191714366	544.78208164217	251.306795335746	322.410932293704	344.770784889846	718.591982415631	586.066867108471	659.620667891039	316.207365810534	198.631250112859	235.606914048725
CG5871	1167.36434720796	1104.63210386721	1253.04469766888	816.654537351574	781.12869285734	773.499656222375	1231.90792368205	1224.20473880486	1436.80665363497	918.370300588652	727.869664870222	771.156146049132	242.74134478705	243.846094612285	246.422726584592	145.199481749542	187.510960622698	218.354830430236	299.413326006513	322.510169473892	333.158662208926	158.931450878593	159.233316206176	148.229515461119
CG5873	85.3013190111366	166.886864613031	120.567874689789	80.5987061537112	73.349889451238	127.688832138297	128.21898797507	118.645393188137	114.546111035024	126.308809250015	98.0817278903137	87.1362876891674	815.144515900618	667.368258938884	655.28554647831	737.166599651521	778.372836541704	769.988086253989	887.672448866368	761.193356984079	887.306989802666	693.669561647192	577.83636396468	650.649557339858
CG5874	732.95948187347	806.61984562965	750.67855312809	571.302593618953	547.742680967037	594.24418033592	754.229341029825	690.300469458249	991.072873737814	489.446635843809	544.611699601478	522.817726135005	208.821156869209	190.371073863977	186.750855573076	128.445695393826	145.691969404686	180.046965442475	200.78305391025	156.053307809948	237.731306701846	182.108954131721	210.122314168974	191.918214754922
CG5876	205.355027249032	329.800232449561	226.782430964127	232.313917737168	261.01129493038	189.077693743247	301.69173641193	334.364289893839	219.131690675698	336.823491333374	242.623221623407	248.338419914127	346.621920285438	286.626111210931	270.733488848543	469.106017960059	600.304873935977	566.956401818857	431.507440421151	499.370584991833	619.440728730163	791.346182499661	960.324638975391	945.54827757303
CG5886	608.166811468288	611.918503581114	618.628023705941	552.338192171021	513.449226158666	543.905313819861	600.869375020427	655.246148743572	537.868695294894	563.126774572984	549.773895806232	437.859845638066	96.4605343913605	139.035053945601	122.658845968115	111.691909038109	109.268977053515	99.6004489681777	91.5852526608158	109.237315466964	137.281458799658	122.509660052249	129.684865776164	79.5758451422847
CG5889	214.832951583603	264.237535637299	264.1010588443	227.572817375185	212.428900618521	117.866614281505	248.895682539842	169.878631155741	219.131690675698	139.465976880225	193.582357678251	130.704431533751	947.645249954685	795.708308734824	827.670951622688	843.273913237725	941.601802263622	704.864715774796	845.402332253684	818.41290318106	813.643768007728	910.544770658605	809.299225666441	828.5249758932
CG5899	156.385751520417	182.780851719034	153.580507045326	157.641587035935	172.419870008754	193.988802671643	279.064856181035	175.271603573384	211.661292129935	113.151641619805	281.339693159058	337.653114795524	170.660945461638	145.452056435398	162.440093309126	262.475986239557	296.779937676213	314.124492899637	44.031371471546	133.512274459622	135.607294667955	297.996470397362	277.427117926224	355.750837106685
CG5913	578.153384408814	611.918503581114	704.747934198647	478.851136560284	491.539518919985	400.255377664277	583.270690396398	722.658303964104	732.099057484717	578.915375729236	454.273266018295	304.977006912086	767.444251641154	671.646260598749	679.596308742261	290.398963499084	399.303916146178	344.770784889846	854.208606547993	712.643438998762	699.800607051914	374.151123943354	285.63502082345	280.855924031593
CG5916	167.44332991075	156.953122671779	137.79185678833	133.93608522602	133.363435365887	126.461054906198	145.817672599099	124.038365605779	131.977040975136	123.677375723973	131.63600322121	113.277173995918	791.824386707102	847.044328653199	900.603238414541	1005.22718134298	1092.68977053515	884.911681217271	760.862099028316	740.386249276086	765.093008188337	892.333875245433	865.112965367574	934.626102749579
CG5923	135.850248795514	198.674838825037	157.886502569962	218.090616651219	236.243799791	142.422158923485	175.986846240292	129.431338023422	169.329033703948	194.726080927107	129.054905118834	156.845317840501	142.040786905959	186.093072204112	155.809885418957	128.445695393826	178.067962605728	157.062246449819	107.436546390572	131.778348817289	184.158054487346	127.476267892205	132.968026935054	141.988272704861
CG5924	169.022983966511	105.29766457727	91.8612378588868	162.382687397918	126.695263597593	96.9944013358216	135.761281385368	97.0735035175663	119.526376732199	165.780312140645	149.703689937847	128.526024341522	77.3804286875749	79.1430307074959	77.3524253852979	128.445695393826	116.013975637065	84.2773029730734	91.5852526608158	104.035538539965	108.820668560704	135.753947625465	98.4948347667068	137.307340637668
CG5933	682.410552089092	707.282426217132	757.855212335816	794.134310632155	811.611763798114	712.110794617425	613.439864037591	706.479386711177	612.572680752518	652.595514458411	634.950133184662	640.451714515381	294.681632536244	297.321115360593	309.409701541192	223.383818076219	327.806931160544	306.462919902085	311.742110018546	327.711946400891	306.372036101675	225.152888744673	239.670764598986	259.011574384691
CG5934	154.806097464655	170.860361389532	206.687785182495	71.1165054297452	85.7336370209276	90.8555151753266	196.099628667754	194.147007035133	239.052753464397	152.623144510435	72.2707468665469	52.2817726135005	209.881162741642	213.900082993232	331.51039450842	156.368672653353	182.114961755858	172.385392444923	309.980855159684	284.363805342572	319.7653491553	236.741640371237	172.365960841737	195.038836133051
CG5935	646.078508806571	693.375187499379	730.583907346459	752.649682464803	615.37699461688	683.871918279147	563.157907968936	730.747762590568	714.668127544605	671.015549140705	573.003778727622	603.418792247484	356.161973137331	370.047143578292	373.501711146153	435.598445248626	404.699915013018	390.740222875158	341.683442619197	414.408228517528	488.855926457318	284.752182824146	348.015082842364	407.24108984581
CG5938	102.677513624516	99.3374194125185	97.6025652250672	29.6318772623938	48.582394311859	42.9722031234653	90.507520923579	202.236465661596	189.250096492648	21.0514682083359	46.4597658427802	19.6056647300627	177.020980696233	181.815070544247	200.011271353413	128.445695393826	132.201972237586	168.554605946147	116.242820684882	197.667523225934	205.922188199487	117.543052212293	78.7958678133654	99.859884100122
CG5941	360.161124713688	405.296671203075	465.047516660614	348.470876605751	356.270891620299	351.144288380316	452.537604617895	409.865903740835	403.40152147117	378.926427750045	418.137892585021	300.620192527628	187.621039420558	194.649075523841	148.074642880428	323.906536210517	167.275964872047	210.693257432684	118.004075543743	121.374794963293	199.225531672674	117.543052212293	103.419576505042	149.789826150183
CG5954	401.232130163494	456.952129297585	473.659507709885	338.988675881785	332.455992447819	315.538748649445	357.00188808745	355.93617956441	473.12524123162	368.400693645877	397.489107766008	291.906563758711	166.420921971908	252.402097932014	161.335058660764	145.199481749542	156.483967138367	183.877751941251	121.526585261467	145.649753955951	177.461397960533	134.098411678813	91.9285124489263	124.824855125153
CG5966	135.850248795514	135.098890401025	143.533184154511	156.456311945439	152.415354703871	162.066594637069	120.676694564772	64.7156690117108	79.6842511547991	152.623144510435	108.40612029982	200.413461685085	669.923711377361	759.345294625974	669.650996907008	647.813072421034	612.445871386367	701.03392927602	745.010805298559	639.818562020786	584.283281964397	622.481515941156	648.42432888082	532.065944970963
CG5969	173.761946133797	123.178400071523	103.343892591248	192.014564660312	205.760728850226	211.177683921029	158.388161616263	156.396200111635	199.210627886998	184.200346822939	191.001259575874	148.131689071585	142.040786905959	175.39806805445	158.01995471568	189.876245364786	180.765962039148	91.9388759706255	188.454269898217	128.310497532624	142.303951194767	152.309307091985	174.007541421182	179.435729242407
CG5970	413.869362609589	425.164155085579	543.990767945595	360.323627510709	360.081275487896	299.577644632158	351.973692480585	388.294014070265	453.20417844292	315.772023125038	268.434202647174	248.338419914127	259.701438745971	303.73811785039	365.766468607623	318.321940758611	318.363933143574	271.985841413101	301.174580865375	338.115500254887	321.439513287004	389.050947463222	382.488275010711	240.287846115919
CG5971	410.710054498065	425.164155085579	539.68477242096	450.404534388386	358.176083554097	363.422060701306	331.860910053123	479.974545170189	423.32258425987	347.349225437542	366.515930537488	365.972408294503	520.462883364374	575.391223251795	609.979125895492	658.982263324845	673.15085863832	574.61797481641	517.808928505382	553.122279904149	567.541640647366	501.627391835559	530.230527160771	656.890800096115
CG5974	484.953795118869	488.740103509591	614.322028181305	531.003240542098	441.051932674327	593.016403103821	422.368430976702	523.118324511329	510.477233960432	473.658034687557	536.868405294348	411.718959331316	657.203640908171	682.341264748411	658.600650423394	809.766340526292	799.956832009065	777.649659251541	700.979433827013	598.2043466048	634.508205915492	756.579927619968	741.994421909191	622.563964936698
CG5977	244.846378643077	262.250787249049	244.006413062668	232.313917737168	209.571112717823	212.405461153128	223.754704505515	223.808355332167	306.286340376259	215.777549135443	224.555534906771	191.699832916168	796.064410196833	802.125311224621	764.683976666088	698.074431488183	936.205803396781	804.465164742973	767.907118463763	771.596910838076	793.55379842729	728.435816526884	712.445971479179	834.766218649458
CG5986	243.266724587315	222.515819484041	176.545816510048	519.15048963714	492.492114886884	449.366466948237	266.494367163871	199.539979452775	189.250096492648	521.023838156312	567.841582522869	448.751881599212	361.462002499494	464.163180095314	727.112798621801	603.13630880579	385.813918979077	452.032806855576	831.312293382789	669.295297940443	562.519148252256	620.825979994504	528.588946581326	557.030915995993
CG5989	251.164994866124	188.741096883785	231.088426488762	180.161813755354	197.187365148133	196.444357135841	160.902259419696	258.862676046843	171.819166552536	194.726080927107	214.231142497264	137.239653110439	507.742812895183	532.611206653148	490.635383872461	508.198186123397	497.780895466012	551.633255823753	450.881243868632	499.370584991833	513.968388432865	403.95077098309	412.036725440723	435.326682248969
CG5991	213.253297527841	234.436309813544	238.265085696488	165.938512669405	185.756213545343	139.966604459287	211.184215488351	186.057548408669	229.092222070047	131.571676302099	121.311610811704	135.06124591821	380.542108203279	365.769141918427	379.02688438796	251.306795335746	219.88695382374	241.339549422892	359.295991207816	360.656533605213	393.428570950239	144.031627358725	211.76389474842	148.229515461119
CG5994	417.028670721112	385.429187320572	442.082207195893	471.73948601731	473.4401955489	523.033100874177	452.537604617895	377.50806923498	537.868695294894	568.389641625068	490.408639451568	444.395067214754	149.460828012987	207.483080503435	228.74217221081	128.445695393826	125.456973654036	126.41595445961	195.499289333664	195.933597583601	147.326443589877	167.209130611853	213.405475327865	163.832622351763
CG6007	224.310875918174	222.515819484041	209.558448865585	271.427995723527	214.334092552319	245.555446419802	186.043237454023	218.415382914524	239.052753464397	176.306046244813	271.015300749551	263.587270259731	253.341403511375	280.209108721134	282.888869980518	234.553008980029	223.93395297387	206.862470933907	202.544308769112	251.419218138249	314.742856760191	221.841816851369	264.294473290663	276.1749919644
CG6009	210.093989416318	200.661587213287	216.735108073311	282.095471537989	246.722355426892	320.449857577841	138.275379188801	296.613482970341	166.838900855361	197.357514453149	296.826281773318	220.019126415148	405.98224914166	337.962131129307	380.131919036321	290.398963499084	307.571935409894	298.801346904533	450.881243868632	365.858310532211	359.945288316176	274.818967144234	288.91818198234	313.622448501946
CG6011	424.926940999921	355.627961496816	373.186278801728	426.699032578471	517.259610026263	575.827521854435	331.860910053123	436.830765829048	353.598864499421	436.817965322969	431.043383096905	370.329222678962	296.801644281109	256.680099591879	350.295983530564	435.598445248626	406.048914729728	360.09393088495	339.922187760335	312.106615619896	266.1920969408	294.685398504058	290.559762561785	352.630215728556
CG6015	1119.97472553511	1108.60560064371	1265.96268424278	642.419099048698	647.765257491453	658.088596405068	1166.5413807928	1580.14091836927	1344.67173823723	631.544046250076	645.274525594169	575.099498748505	659.323652653036	693.036268898072	854.191783183362	217.799222624313	290.034939092663	191.539324938803	975.73519180946	903.375259655365	637.856534178898	567.848829701639	487.549432095199	435.326682248969
CG6017	273.280151646789	230.462813037043	265.536390685845	347.285601515256	328.645608580222	299.577644632158	206.156019881485	250.773217420379	341.148200256484	321.034890177122	237.461025418654	248.338419914127	1045.16579021848	1024.58139753758	898.393169117818	1161.59585399634	951.044800280592	923.219546205031	822.50601908848	690.102405648436	894.003646329479	799.623862232921	756.768647124197	855.050257607295
CG6019	150.06713529737	149.006129118778	165.063161777687	174.235438302876	148.604970836274	139.966604459287	105.592107744175	159.092686320456	171.819166552536	107.888774567721	87.757335480807	108.920359611459	162.180898482178	211.7610821633	139.234365693536	178.707054460975	180.765962039148	126.41595445961	137.377878991224	138.71405138662	184.158054487346	134.098411678813	154.308574467841	176.315107864278
CG6022	761.393254877182	854.301806947659	878.423087025605	751.464407374308	700.158035670909	756.310774972989	661.207722302813	841.303697152241	826.724105731041	652.595514458411	725.288566767846	559.850648402901	224.721244955697	267.37510374154	171.280370496017	178.707054460975	229.32995184071	164.723819447371	169.080466450737	123.108720605626	224.337993648221	162.242522771897	180.573863738962	210.641943023695
CG6027	448.621751836348	476.819613180089	444.952870878983	353.211976967734	360.081275487896	343.777624987722	397.227452942374	310.095914014448	473.12524123162	268.406219656282	278.758595056681	300.620192527628	337.081867433546	308.016119510254	403.337646651911	362.998704373855	291.383938809373	321.786065897189	302.935835724237	268.758474561577	252.798783887175	254.952535784409	265.936053870108	241.848156804983
CG6033	172.182292078035	178.807354942533	176.545816510048	234.684467918159	218.144476419916	180.483253118554	148.331770402532	151.003227693992	129.486908126549	215.777549135443	105.825022197444	185.164611339481	160.060886737313	158.286061414992	261.893211661652	161.953268105258	138.946970821136	107.26202196573	250.098189958382	199.401448868267	214.293008858002	185.420026025025	238.029184019541	213.762564401824
CG6040	826.159071163415	1068.8706328787	951.625010944405	998.001626197424	924.01808789222	834.888517827325	693.890993747439	733.444248799389	886.48729409714	857.847329489686	753.680645893989	962.8559789653	678.403758356821	543.30621080281	532.626700510194	508.198186123397	500.478894899432	452.032806855576	512.525163928796	549.654428619483	540.755014540116	495.005248048951	420.244628337949	433.766371559905
CG6044	543.400995182055	445.031638968083	436.340879829712	461.072010202848	587.751711576803	658.088596405068	432.424822190433	407.169417532014	498.026569717494	563.126774572984	774.329430713002	566.385869979588	162.180898482178	113.367043986413	186.750855573076	150.784077201448	120.060974787195	122.585167960834	186.693015039355	140.447977028953	138.955622931361	211.908601171457	213.405475327865	202.840389578373
CG6046	293.815654371693	317.879742120059	344.479641970825	273.798545904519	309.593689242238	332.727629898831	367.058279301181	364.025638190874	308.776473224847	294.720554916702	304.569576080448	283.192934989794	272.421509215161	280.209108721134	264.103280958374	206.630031720502	184.812961189278	214.52404393146	306.45834544196	270.49240020391	254.472948018878	249.985927944453	223.254958804535	157.591379595505
CG6050	875.128346892031	1001.32118767819	1132.47682297909	954.146447849081	887.81944115005	1080.44396424713	829.652275132807	1232.29419743133	1182.81310307905	1118.35924856784	1063.41241817919	993.353679656509	576.643194603298	444.912172625923	517.156215433135	575.213331546263	593.559875352426	486.50988534456	447.358734150908	404.004674663532	512.294224301162	398.984163143134	451.434659347406	349.509594350427
CG6051	131.111286628228	141.059135565776	157.886502569962	232.313917737168	182.898425644645	229.594342402514	125.704890171637	175.271603573384	149.407970915248	149.991710984393	216.812240599641	126.347617149293	107.060593115686	194.649075523841	172.385405144378	117.276504490015	129.503972804166	183.877751941251	121.526585261467	107.503389824631	117.19148921922	96.0210849058166	85.3621901311459	126.385165814217
CG6056	549.719611405102	568.210039039606	585.615391350403	520.335764727636	531.548549529751	456.733130340831	462.593995831626	582.441021105398	507.987101111844	463.132300583389	433.624481199281	370.329222678962	516.222859874644	468.441181755178	690.646655225875	541.70575883483	426.283910480379	367.755503882502	609.394181166197	520.177692699826	611.069908071648	521.493823195383	554.854235852448	450.929789139613
CG6061	835.636995497986	800.659600464899	766.467203385087	788.207935179676	844.000026672687	725.616344170514	751.715243226392	746.926679843496	829.214238579628	699.961317927167	691.734291436949	577.277905940734	243.801350659483	245.985095442217	242.002587991146	206.630031720502	196.953958639669	252.83190891922	290.607051712204	162.989010379279	244.427963228659	216.875209011413	193.706508374523	198.15945751118
CG6064	94.7792433457073	147.019380730527	88.9905741757966	47.4110036198301	81.9232531533308	66.2999705333464	145.817672599099	172.575117364562	194.230362189823	63.1544046250076	61.9463544570402	143.774874687126	150.52083388542	158.286061414992	142.549469638621	122.86109994192	105.221977903385	91.9388759706255	128.571604696914	150.85153088295	160.719756643502	39.7328627196482	67.3048037572496	74.8949130750915
CG6066	451.781059947871	313.906245343559	330.126323555374	400.622980587565	375.322810958283	333.95540713093	367.058279301181	388.294014070265	328.697536013546	363.137826593793	412.975696380268	339.831521987753	591.483276817354	543.30621080281	518.261250081496	474.690613411964	678.54685750516	681.879996782139	456.165008445217	501.104510634166	453.698479691552	552.949006181771	545.004752375778	628.805207692956
CG6070	243.266724587315	206.621832378038	272.71304989357	232.313917737168	253.390527195186	198.899911600039	196.099628667754	229.201327749809	194.230362189823	226.30328323961	139.37929752834	209.127090454002	987.925473107121	953.994370149816	1081.82892074581	949.381226823929	967.232796881113	957.696624694016	907.046252313849	951.925177640682	1007.84680728529	937.033345805037	863.471384788129	836.326529338522
CG6072	186.399178579891	258.277290472548	244.006413062668	260.760519909066	278.158022334565	243.099891955604	221.240606702082	242.683758793916	253.993550555922	299.983421968786	216.812240599641	209.127090454002	114.480634222714	94.1160365170222	96.1380144074417	117.276504490015	118.711975070485	153.231459951043	133.8553692735	105.769464182298	133.933130536252	122.509660052249	62.3800620189143	85.8170878985424
CG6092	440.723481557539	488.740103509591	433.470216146622	516.779939456148	468.677215714404	455.505353108732	251.409780343275	447.616710664333	408.381787168345	373.663560697961	382.002519151748	429.14621686915	839.524650966566	874.85133944232	777.944392446425	675.736049680561	692.036854672261	819.788310738078	704.501943544737	492.434882422502	562.519148252256	513.216143462123	459.642562244632	482.136002920902
CG6093	105.83682173604	101.324167800769	74.6372557603455	87.7103566966857	88.5914249216252	82.2610745506335	143.303574795667	91.6805310999237	134.467173823723	89.4687398854274	108.40612029982	128.526024341522	136.740757543797	111.228043156481	102.76822229761	111.691909038109	125.456973654036	107.26202196573	116.242820684882	171.658638590943	222.663829516518	135.753947625465	88.6453512900361	112.342369612637
